"locus_tag","Laa","AROMA","GRAVY","MMW","GC3","GT3","P2","SCU1","SCU2","SCU3","gene","product","highlyExpressed"
"STAUR_RS00005",449,0.078,-0.2984,130.36,0.9385,0.4943,0.3985,-0.151253644485526,-0.25258223011754,-0.294034116914508,"","chromosomal replication initiator protein DnaA",0
"STAUR_RS00010",304,0.0691,-0.2276,129.4,0.9107,0.4605,0.2796,-0.0077185539165776,-0.106648517296984,-0.147958824357749,"","oxidoreductase",0
"STAUR_RS00015",210,0.1,-0.2338,126.23,0.8325,0.3054,0.427,0.731770007074725,0.420839291851936,0.428882472665984,"","prepilin-type N-terminal cleavage/methylation domain-containing protein",0
"STAUR_RS00020",211,0.09,-0.3687,127.21,0.8544,0.3204,0.3837,0.168781736337346,0.23457437449137,0.173774375422484,"","prepilin-type N-terminal cleavage/methylation domain-containing protein",0
"STAUR_RS00025",175,0.0514,0.184,123.55,0.936,0.4651,0.32,-0.452049813281335,-0.355135526141447,-0.371539455403532,"","TetR/AcrR family transcriptional regulator",0
"STAUR_RS00030",148,0.0473,0.1581,121.37,0.8392,0.4965,0.2326,0.664136346744796,0.340933725475782,0.407735562750417,"","4-oxalocrotonate tautomerase",0
"STAUR_RS41165",89,0.0337,-0.5753,128.09,0.7753,0.4719,0.25,2.37291746317881,2.2976605479123,2.26050176200087,"","hypothetical protein",0
"STAUR_RS00040",316,0.057,-0.2516,124.64,0.9351,0.4968,0.4526,-0.887095045614458,-0.904208301703975,-0.918407025727485,"","hypothetical protein",0
"STAUR_RS00045",223,0.0583,-0.2955,129.82,0.9299,0.5607,0.3051,-0.974389120072489,-1.08134630069863,-1.0729417328712,"","DNA-binding response regulator",0
"STAUR_RS00050",491,0.055,-0.2631,125.23,0.8784,0.5115,0.3504,0.327805001734075,0.252331690701016,0.242853457015158,"","histidine kinase",0
"STAUR_RS00055",381,0.0656,0.1218,125.49,0.8316,0.4439,0.3475,0.624757205530365,0.641121560718551,0.616223652075729,"","hypothetical protein",0
"STAUR_RS00060",319,0.069,-0.4031,122.12,0.8084,0.5097,0.4537,0.715521479076316,0.730977736894543,0.772815906653775,"","protocatechuate 3,4-dioxygenase",0
"STAUR_RS00065",310,0.0355,-0.3413,129,0.8591,0.5537,0.4242,-0.374406701397282,-0.402452879849162,-0.32121198218619,"","DUF2267 domain-containing protein",0
"STAUR_RS00070",171,0.0292,0.138,126.08,0.869,0.5952,0.4048,1.31135541900552,1.15245674805688,1.20446719865766,"","PilQ",0
"STAUR_RS41755",303,0.0594,-0.2812,125.74,0.6997,0.4881,0.3766,1.25960493024143,1.36501544810309,1.41662145349885,"","hypothetical protein",0
"STAUR_RS00075",1061,0.0697,-0.1524,127.22,0.7266,0.4551,0.3819,1.8843194672303,1.97750743362649,1.97303067117584,"","CHAT domain-containing protein",0
"STAUR_RS00080",301,0.0797,-0.0329,126.93,0.8305,0.461,0.3922,0.955600502506132,0.917936078832616,0.960235662835796,"","LysR family transcriptional regulator",0
"STAUR_RS00085",293,0.0546,0.0437,124.34,0.8611,0.4201,0.4,0.879404809036002,0.797345871677055,0.782244293899442,"","oxidoreductase",0
"STAUR_RS00090",430,0.0953,-0.314,127.09,0.8789,0.4869,0.4013,0.487674073691132,0.505855240590447,0.46838649055125,"","sorbosone dehydrogenase",0
"STAUR_RS00095",393,0.0865,-0.3628,128.86,0.7368,0.4632,0.5185,1.76303184961245,1.85989091030378,1.85608952608124,"","hypothetical protein",0
"STAUR_RS00100",150,0.08,-0.012,126.36,0.8493,0.5205,0.3784,0.084385885526163,0.263894183526172,0.226947456005911,"","hypothetical protein",0
"STAUR_RS00105",521,0.0749,-0.2194,123.81,0.9066,0.4632,0.4725,-0.0784807631099558,-0.102843041762418,-0.104346261522359,"","right-handed parallel beta-helix repeat-containing protein",0
"STAUR_RS00110",400,0.0975,-0.238,130.66,0.8515,0.4615,0.5167,0.603727194441834,0.732236374489168,0.697822683686771,"","phospholipase",0
"STAUR_RS00115",1580,0.0703,-0.1218,126.52,0.8995,0.522,0.3575,-0.745857443098823,-0.814230841971007,-0.792447857389749,"","methyltransferase domain-containing protein",0
"STAUR_RS00120",2464,0.0666,-0.1018,126.82,0.8753,0.5598,0.3038,-0.42899609126241,-0.331261900874381,-0.35382842062968,"","non-ribosomal peptide synthetase",0
"STAUR_RS00125",280,0.1036,-0.1007,129.8,0.7823,0.4723,0.3211,0.452617303625426,0.695562219488647,0.652704955111959,"","class I SAM-dependent methyltransferase",0
"STAUR_RS00130",445,0.0719,-0.1052,129.28,0.8767,0.514,0.2823,0.263378168103775,0.424660751449652,0.381608564164933,"","cytochrome P450",0
"STAUR_RS00135",1780,0.0685,-0.1885,128.96,0.962,0.4911,0.4059,-1.25707058253004,-1.36502121287563,-1.3667068767782,"","histidine kinase",0
"STAUR_RS00140",662,0.0514,-0.084,127.47,0.9438,0.5133,0.3297,-0.894862486142427,-0.838060200702721,-0.868169833806057,"","protein kinase",0
"STAUR_RS00145",266,0.094,0.5868,123.34,0.8937,0.5,0.2857,-0.619195198948471,0.199282022934584,0.0479261282680707,"","hypothetical protein",0
"STAUR_RS00150",462,0.0801,-0.2193,128.15,0.9625,0.4305,0.3667,-1.13424545819648,-1.13081441387863,-1.15752582579733,"","insulinase family protein",0
"STAUR_RS00155",501,0.0619,-0.0449,122.56,0.9696,0.4798,0.2917,-1.05141475505619,-1.09606843127265,-1.10712202023238,"","insulinase family protein",0
"STAUR_RS00160",90,0.0667,-1.3522,128.84,0.9222,0.4222,0.2308,-1.84591011014624,-1.81899580211117,-1.82272680128048,"","hypothetical protein",0
"STAUR_RS00165",331,0.1057,-0.0882,128.92,0.9656,0.5594,0.3689,-1.45841442556812,-1.45599731669037,-1.45961227921666,"","alpha/beta hydrolase",0
"STAUR_RS00170",1110,0.0613,-0.0576,125.85,0.9294,0.4861,0.2607,-1.09368469839734,-0.919999613347996,-0.967115019796774,"","hypothetical protein",0
"STAUR_RS00175",410,0.0854,0.8295,122.19,0.926,0.4005,0.2901,-0.186434219900549,-0.0378198439613245,-0.10867063602345,"","MFS transporter",0
"STAUR_RS00180",418,0.0383,-0.1873,128.25,0.8289,0.5281,0.3889,0.309279206615039,0.284169473067778,0.292570367971191,"","hybrid sensor histidine kinase/response regulator",0
"STAUR_RS00190",467,0.0642,-0.2807,124.46,0.7257,0.4491,0.3056,0.479064453729331,0.512091201420386,0.545415558370035,"","serine/threonine protein kinase",0
"STAUR_RS00195",120,0.0917,0.1242,130.92,0.6807,0.5882,0.3667,1.14591888513344,0.943309393371613,1.01191012450281,"","hypothetical protein",0
"STAUR_RS41765",92,0.0761,-0.1402,126.65,0.6813,0.5604,0.6,4.72801956570612,5.27921541084911,5.20628425227181,"","hypothetical protein",0
"STAUR_RS41770",70,0.0714,-0.2129,127.48,0.7826,0.5217,0.375,1.60425342976352,1.63414585112419,1.66808058033528,"","hypothetical protein",0
"STAUR_RS00205",115,0.113,-0.2704,129.53,0.8302,0.434,0.45,1.60721815046548,1.62937046491496,1.56387772311742,"","DUF1428 domain-containing protein",0
"STAUR_RS00210",346,0.0809,-0.1575,125.26,0.8165,0.5749,0.3636,0.342735522620821,0.454114947036749,0.459100145179174,"","FAD-dependent oxidoreductase",0
"STAUR_RS00215",781,0.0871,-0.1898,125.86,0.9009,0.5007,0.4,-0.617056531814797,-0.624282099615525,-0.612809242980516,"","hypothetical protein",0
"STAUR_RS00220",514,0.0856,-0.2002,126.98,0.8829,0.4405,0.4746,-0.226091826517894,-0.304960325077474,-0.287006800819246,"","myeloperoxidase",0
"STAUR_RS41775",274,0.0511,-0.6434,129.01,0.594,0.4887,0.5,1.12878781932798,2.15961709293009,2.10164487304077,"","hypothetical protein",0
"STAUR_RS00225",301,0.1063,-0.4937,130.66,0.6303,0.3979,0.4674,3.36004976108814,3.25246688965351,3.28047305697356,"","DUF3396 domain-containing protein",0
"STAUR_RS00230",467,0.0664,-0.3251,125.24,0.7439,0.4437,0.4161,1.50986930461268,1.32077441555279,1.40838241588917,"","serine/threonine protein kinase",0
"STAUR_RS00235",501,0.0519,-0.2343,123.99,0.9016,0.5656,0.3134,-0.717626477698398,-0.651950558207852,-0.656140094521709,"","capsular polysaccharide biosynthesis protein",0
