"locus_tag","Laa","AROMA","GRAVY","MMW","GC3","GT3","P2","SCU1","SCU2","SCU3","gene","product","highlyExpressed"
"GSU0000.1",444,0.0766,-0.2788,130.72,0.7258,0.4286,0.5873,1.8675655660634,1.94362938648293,1.9419831165958,"dnaA","chromosomal replication initiation protein",0
"GSU0001",371,0.0755,-0.0553,129.02,0.7772,0.4345,0.5043,0.27724076261354,0.253389307077016,0.244980692065183,"dnaN","DNA polymerase III subunit beta",0
"GSU0002",364,0.0687,-0.2599,130.14,0.7203,0.4633,0.3983,0.0766563391206694,0.067956422953719,-0.199680343827442,"recF","DNA replication and repair protein RecF",0
"GSU0003",794,0.0743,-0.2889,129.65,0.8638,0.4383,0.5311,-1.39404734053916,-1.37877287880306,-1.30380509285481,"gyrB","DNA gyrase subunit B",0
"GSU0004",856,0.0561,-0.339,129.78,0.8928,0.4217,0.4683,-1.66353042969612,-1.63193154295365,-1.9366787980027,"gyrA","DNA gyrase subunit A",0
"GSU0005",521,0.0921,-0.238,131.96,0.7753,0.5348,0.4408,-1.04417329681333,-1.08315054028825,-1.14427606546658,"","hypothetical protein",0
"GSU0006",334,0.0449,0.2512,123.86,0.7848,0.5063,0.4048,-0.995592508102047,-0.974273829458092,-0.720408375513425,"gpsA","NAD(P)H-dependent glycerol-3-phosphate dehydrogenase",0
"GSU0007",761,0.0618,-0.0682,128.68,0.7754,0.4736,0.4258,-0.262532776116259,-0.247846525162987,-0.372624051851761,"","sensor histidine kinase, HAMP and PAS domain-containing",0
"GSU0008",515,0.0505,-0.0598,128.28,0.7963,0.442,0.4228,0.281242202553056,0.365545382110345,0.235668689406039,"","response receiver sensor histidine kinase, PAS domain-containing",0
"GSU0009",498,0.0783,-0.3683,130.4,0.7702,0.4762,0.4539,-0.127047477574823,-0.131030010316309,-0.13076556983135,"fgrK","sensor histidine kinase of FgrL, PAS domain-containing",0
"GSU0010",726,0.0758,-0.2023,129.78,0.8218,0.4296,0.4625,-0.727312938274575,-0.698106462089815,-0.797447658374199,"fgrL","flagellar biogenesis master response receiver sensor histidine kinase, PAS and GAF domain-containing",0
"GSU0011",307,0.0651,-0.3114,131.52,0.8114,0.4579,0.4615,-0.202634073731078,-0.123002957989756,-0.175074843279915,"","ABC transporter ATP-binding protein",0
"GSU0012",468,0.0662,-0.1032,126.17,0.8204,0.4213,0.3913,-0.606036421159745,-0.617085376603035,-0.334947810749939,"hemY","protoporphyrinogen oxidase",0
"GSU0013",141,0.0638,-0.1872,133.49,0.7407,0.3704,0.5319,1.64728654338474,1.71677023958292,2.2783342537773,"","MarR family winged helix-turn-helix transcriptional regulator",0
"GSU0014",293,0.0922,-0.5123,127.39,0.7465,0.4583,0.4667,0.343003587895204,0.309818687524311,0.475008264830379,"","DnaJ-like molecular chaperone",0
"GSU0015",320,0.0563,-0.5306,131.56,0.8025,0.4841,0.5,-0.691569048675239,-0.717917207559138,-0.728263797355043,"","peptidylprolyl cis-trans isomerase, PpiC-type, SurA family",0
"GSU0016",312,0.0513,-0.4731,126.63,0.8084,0.4675,0.4574,-0.0284790525348881,-0.024893065274737,-0.401162116716486,"","peptidylprolyl cis-trans isomerase lipoprotein, PpiC-type",0
"GSU0017",1156,0.0666,-0.1619,129.64,0.8254,0.4444,0.4159,-0.269342011375247,-0.255128764518627,-0.338256889510494,"mfd","transcription-repair coupling factor",0
"GSU0018",477,0.065,0.0117,127.46,0.8188,0.4279,0.411,-0.382804313178246,-0.344403569156951,-0.336113082030433,"","GntR family transcriptional regulator",0
"GSU0019",291,0.0447,-0.0945,121.93,0.6678,0.5315,0.3978,-0.209557389440584,-0.27102844782342,0.209163345268815,"","pentapeptide repeat-containing protein",0
"GSU0020",178,0.0674,-0.018,125.57,0.7588,0.3235,0.3833,0.14139991392479,0.299961747681963,-0.104861161958974,"yrdA","hypothetical protein",0
"GSU0021",303,0.0528,0.0135,128.23,0.839,0.4144,0.4535,-1.53838708580932,-1.63361623238653,-0.926818627440998,"nadA","quinolinate synthetase",0
"GSU0022",110,0.0364,-0.3055,124.28,0.7523,0.4771,0.4412,-0.210604129552661,-0.342481784765776,-0.673642125640707,"tatB","twin arginine translocase protein A",0
"GSU0023",277,0.0686,-0.6018,129.69,0.7684,0.4743,0.3562,0.248108855158939,0.257701804937712,0.127568248087526,"","lipoprotein",0
"GSU0024",193,0.057,-0.2793,125.05,0.6931,0.4233,0.4154,1.31580832008315,1.13546645971846,1.07930082061948,"","peptidoglycan-binding outer membrane lipoprotein Pal, OmpA family",0
"GSU0025",431,0.0858,-0.5378,128.27,0.7373,0.3855,0.3946,0.197147081054203,0.224790277659506,0.172016493825402,"","biopolymer transport TolB-like protein",0
"GSU0026",245,0.0612,-0.3833,125.26,0.6485,0.4059,0.4337,1.02584571851304,0.899899033907643,0.624754507156271,"","periplasmic energy transduction protein",0
"GSU0027",138,0.029,0.0986,124.33,0.7752,0.3953,0.4524,-0.621954580709251,-0.640301832766407,-0.902490450691278,"","biopolymer transport membrane TolR-like protein",0
"GSU0028",224,0.1116,0.4018,126.81,0.8073,0.3578,0.6154,-0.560849860808256,-0.586367725229589,-0.692473318608365,"","biopolymer transport membrane proton channel TolQ-like protein",0
"GSU0029",258,0.0891,-0.1182,130.47,0.7895,0.3765,0.4667,-0.141430924412953,-0.125953803325116,0.555422569721393,"","nitrilase/amidohydrolase superfamily protein, class 5",0
"GSU0030",384,0.0885,-0.1167,128.56,0.7742,0.4597,0.3488,-1.24161665289674,-1.23278615551075,-0.654465451114431,"hemN","oxygen-independent coproporphyrinogen III oxidase",0
"GSU0031",341,0.0587,-0.1202,130.11,0.8174,0.4701,0.4536,-0.572541947991776,-0.547841728246951,-0.493792611486395,"hrcA","heat-inducible transcription repressor HrcA",0
"GSU0032",199,0.0503,-0.3779,127.8,0.7513,0.4611,0.2727,-0.407820602498991,-0.416147993002677,-0.16268134927988,"grpE","heat shock protein GrpE",0
"GSU0033",635,0.0409,-0.3293,125.6,0.8304,0.4233,0.4663,-1.10364502789404,-1.1559366132468,-1.1483101714469,"dnaK","molecular chaperone DnaK",0
"GSU0034",372,0.0833,-0.5352,126.33,0.7493,0.4659,0.3597,-0.485890512227345,-0.475622583882488,-0.576869214243731,"dnaJ","chaperone protein DnaJ",0
"GSU0035",178,0.0787,-0.036,127.39,0.6836,0.4859,0.2909,0.0505386967265153,0.0775826603820478,0.394098951319938,"","2'-5' RNA ligase",0
"GSU0036",350,0.0829,0.1023,124.93,0.7304,0.3942,0.442,-0.106800348166016,-0.139035846249582,-0.611834439659289,"","poly-gamma-glutamate capsule biosynthesis protein",0
"GSU0037",421,0.0808,-0.3846,130.94,0.7129,0.5182,0.4237,0.125938472910872,0.0970783790750707,-0.0613307304844627,"serS","seryl-tRNA ligase",0
"GSU0038",161,0.0807,-0.0553,125.51,0.6242,0.535,0.4884,0.414714668623959,0.267190519663415,-0.112902964635577,"","lipoprotein",0
"GSU0040",222,0.0901,-0.3257,130.45,0.8429,0.3619,0.4458,-0.897784100046192,-0.871588056942779,-1.35199982783136,"","hypothetical protein",0
"GSU0041",200,0.055,-0.1045,127.56,0.898,0.4031,0.4459,-1.09774324054384,-1.08889588149955,-1.20817439631637,"lexA-1","LexA family transcriptional repressor",0
"GSU0042",81,0.1358,-0.4025,133.5,0.8701,0.4156,0.45,-1.42434773154002,-1.31700772712863,-1.66130592590089,"","hypothetical protein",0
"GSU0043",412,0.0655,-0.1828,129.22,0.8706,0.3582,0.4812,-0.443560526662902,-0.419952672274383,-0.378980255255477,"","DNA polymerase IV",0
"GSU3472",96,0.1146,-0.5312,133.65,0.5,0.5326,0.5758,1.96997346292019,1.73985987754623,2.71486461033587,"","hypothetical protein",0
"GSU0044",2116,0.0917,-0.3916,125.86,0.6812,0.4585,0.4985,0.55550391363156,0.478002480934191,0.445951237367053,"","hypothetical protein",0
"GSU0045",301,0.0997,-0.6332,129.06,0.4597,0.5235,0.4719,2.14749482433864,2.07027156883728,2.14229518114458,"","hypothetical protein",0
"GSU0046",340,0.1059,-0.4509,133.41,0.7273,0.4667,0.5417,0.395281023050738,0.425582772589642,0.611349313812356,"","transposase of ISGsu6, IS21 family",0
