"locus_tag","Laa","AROMA","GRAVY","MMW","GC3","GT3","P2","SCU1","SCU2","SCU3","gene","product","highlyExpressed"
"SCE_RS00005",470,0.0723,-0.2887,130.63,0.9496,0.4715,0.5122,-0.618873529512299,0.929443570371995,0.969643601078299,"","chromosomal replication initiator protein DnaA",0
"SCE_RS47905",1304,0.0498,-0.1114,125.69,0.975,0.4337,0.3101,-0.621220220654504,0.7743285948961,0.770844555322523,"","serine/threonine-protein kinase PknK",0
"SCE_RS00015",619,0.0468,-0.1292,125.21,0.9475,0.4466,0.4444,-0.404491115115855,0.449513224010563,0.467723218245528,"","molecular chaperone DnaK",0
"SCE_RS00020",193,0.0363,-0.5948,126.43,0.9048,0.455,0.3333,0.777682908731255,0.329251436026708,0.928078967638726,"grpE","nucleotide exchange factor GrpE",0
"SCE_RS00025",419,0.0573,0.0685,121.99,0.9419,0.4576,0.4056,-0.672810030823529,0.602908244384521,0.52113942949835,"","acetylornithine transaminase",0
"SCE_RS00030",814,0.0319,0.2935,119.55,0.9513,0.3958,0.2811,-0.596210008440417,0.470086345245535,0.392122872335988,"","cation-translocating P-type ATPase",0
"SCE_RS00035",166,0.0723,-0.4006,130.09,0.9506,0.4136,0.4667,-0.823464291480365,0.613720631964643,0.379028233352237,"","transcriptional repressor",0
"SCE_RS00040",356,0.0983,-0.0284,125.92,0.9333,0.4,0.5372,-1.03990775757841,0.680016375359524,0.446110747315304,"","hypothetical protein",0
"SCE_RS00045",264,0.0682,-0.2508,126.62,0.9176,0.4549,0.3544,-0.782739709917563,0.654210381528838,0.437274368598079,"","hypothetical protein",0
"SCE_RS00050",346,0.0491,-0.0454,126.01,0.9384,0.4487,0.43,-0.631098711639362,0.304616276183318,0.0894679878850776,"hrcA","HrcA family transcriptional regulator",0
"SCE_RS00055",355,0.0366,-0.3966,126.84,0.9457,0.5029,0.2697,-0.138752630708854,0.107542517727113,0.0643835941637698,"","RluA family pseudouridine synthase",0
"SCE_RS00060",285,0.0281,0.0077,119.71,0.9101,0.5216,0.3684,0.113262198029916,0.12434722480558,0.273144221915013,"","response regulator",0
"SCE_RS00065",933,0.1104,0.338,126.82,0.941,0.4263,0.4242,-0.769107280586351,0.401539698294665,0.141613740263697,"","glycosyltransferase family 39 protein",0
