"locus_tag","Laa","AROMA","GRAVY","MMW","GC3","GT3","P2","SCU1","SCU2","SCU3","gene","product","highlyExpressed"
"GMET_RS00005",449,0.0802,-0.3165,131.14,0.8246,0.4146,0.5,0.581950876804943,0.568000439664072,-0.606739099470992,"","chromosomal replication initiator protein DnaA",0
"GMET_RS00010",372,0.0699,-0.068,129.24,0.8663,0.4234,0.6034,0.669648519280181,0.614133989736615,-0.609588528920521,"","DNA polymerase III subunit beta",0
"GMET_RS00015",364,0.0769,-0.2508,130.36,0.8418,0.4661,0.4712,0.970367579586513,0.981083000284266,-0.989269266169461,"","DNA replication and repair protein RecF",0
"GMET_RS00020",794,0.073,-0.272,129.41,0.8623,0.4556,0.562,1.12505353554644,1.09349023419989,-1.11539943784683,"","DNA topoisomerase (ATP-hydrolyzing) subunit B",0
"GMET_RS00025",856,0.0572,-0.3356,129.93,0.9096,0.4084,0.5401,1.30171855160791,1.24110043305196,-1.28936792523832,"","DNA gyrase subunit A",0
"GMET_RS00030",522,0.0939,-0.2161,130.41,0.8532,0.4623,0.4113,1.00476118028636,1.00312274555123,-0.981554027844061,"","HEAT repeat domain-containing protein",0
"GMET_RS00035",388,0.0876,-0.5351,133.24,0.5726,0.4435,0.5588,-1.5170121798815,-1.35214653180514,1.45953432848313,"","IS481 family transposase ISGme9",0
"GMET_RS00040",334,0.0449,0.2419,122.88,0.8639,0.4494,0.3516,1.03870174662451,1.0707511613651,-1.04810281872444,"gpsA","glycerol-3-phosphate dehydrogenase (NAD(P)(+))",0
"GMET_RS00045",762,0.0604,-0.1503,128.4,0.8091,0.4422,0.4933,0.185089567912919,0.123174110504462,-0.146984280771373,"","PAS domain-containing sensor histidine kinase",0
"GMET_RS00050",507,0.0473,-0.0574,128.09,0.8604,0.4517,0.3469,1.02267728466705,0.986548559149728,-1.02289973022936,"","hybrid sensor histidine kinase/response regulator",0
"GMET_RS00055",482,0.0768,-0.2838,131.49,0.7918,0.4764,0.5078,0.703133260619052,0.695091290389024,-0.690594584452164,"","PAS domain-containing sensor histidine kinase",0
"GMET_RS00060",560,0.075,-0.2504,130.53,0.8862,0.4011,0.4886,1.28778181743872,1.22731657055413,-1.26592620699047,"","hybrid sensor histidine kinase/response regulator",0
"GMET_RS00065",307,0.0619,-0.1638,129.62,0.8993,0.4128,0.3511,1.41306947469542,1.26766841377219,-1.34720258675791,"","daunorubicin resistance protein DrrA family ABC transporter ATP-binding protein",0
"GMET_RS00070",250,0.124,0.8536,125.39,0.9538,0.3235,0.4947,1.55169376583301,1.48303365063309,-1.5009401189597,"","ABC transporter permease",0
"GMET_RS00075",355,0.0986,-0.367,131.44,0.8787,0.3905,0.4831,1.13565461457649,1.12888078846549,-1.13897175896438,"","radical SAM/SPASM domain-containing protein",0
"GMET_RS00080",339,0.0767,-0.0168,129,0.9028,0.4263,0.4159,1.47300386159441,1.42164988234064,-1.44035735056128,"","uroporphyrinogen decarboxylase",0
"GMET_RS00085",66,0.0303,-0.8424,133.67,0.8939,0.5606,0.4375,1.87466247260862,1.82624284383369,-1.87888780870314,"","SlyX family protein",0
"GMET_RS18115",480,0.0813,-0.0665,128.36,0.8944,0.3879,0.4235,1.07537081689428,0.972042691782951,-1.0250554565917,"","HDIG domain-containing protein",0
"GMET_RS00095",316,0.0949,-0.0718,130.89,0.8961,0.4318,0.4314,1.64008626001922,1.56834735051799,-1.63198725961509,"","ferrochelatase",0
"GMET_RS00100",60,0.0833,-0.5233,130.32,0.8036,0.3571,0.375,1.99973256318242,2.24040918521925,-2.1191134418098,"","hypothetical protein",0
"GMET_RS00105",271,0.0738,0.0406,129.44,0.9154,0.3769,0.4494,1.03170432009579,0.950020279100545,-1.00147775265018,"","ATPase",0
"GMET_RS00110",653,0.0995,-0.4753,133.49,0.8892,0.4462,0.4019,1.42774544719447,1.34890193024973,-1.38954224561633,"","hypothetical protein",0
"GMET_RS00115",407,0.0958,-0.1752,131.39,0.8417,0.4171,0.5,0.731790395595008,0.677846722376984,-0.740380185142624,"","DUF3365 domain-containing protein",0
"GMET_RS00120",343,0.0379,0.0184,125.22,0.8228,0.4234,0.4444,0.331467331944078,0.28975585916606,-0.26106023420003,"","3-deoxy-7-phosphoheptulonate synthase",0
"GMET_RS00125",93,0,-0.3065,129.51,0.8889,0.5333,0.3684,1.22691171316091,1.16484698827455,-1.19942457826796,"","DUF507 domain-containing protein",0
"GMET_RS00130",89,0.1124,-0.6944,135.25,0.8488,0.5,0.5217,1.14449235307886,1.18983388836504,-1.17112378650188,"","DUF507 domain-containing protein",0
"GMET_RS00135",194,0.0979,0.0474,128.51,0.8254,0.4074,0.3429,0.896938500714748,0.816774980125416,-0.87072873235587,"","hypothetical protein",0
"GMET_RS00140",94,0.0426,-0.3128,128.5,0.871,0.3441,0.4118,0.362194789457281,0.346215610898397,-0.378800410554964,"","molecular chaperone GroES",0
"GMET_RS00145",545,0.0312,-0.1204,124.19,0.8438,0.3733,0.3934,0.247958893482465,0.209026685403839,-0.258059722994491,"","molecular chaperone GroEL",0
"GMET_RS00150",685,0.0891,-0.4226,131.76,0.9127,0.4157,0.5565,1.66565075137511,1.67278921736093,-1.69306188439662,"","serine protein kinase PrkA",0
"GMET_RS00155",441,0.0771,-0.639,131.35,0.8256,0.4535,0.5573,0.679070089042395,0.682889097839712,-0.670481866131086,"","hypothetical protein",0
"GMET_RS00160",541,0.1275,-0.5274,135.86,0.8673,0.4327,0.6074,1.01923186286206,1.08309740262358,-1.05175501501897,"","SpoVR family protein",0
"GMET_RS00165",763,0.1245,-0.4186,134.97,0.8869,0.3728,0.5985,1.33130591656151,1.33002484383433,-1.36567404579674,"","serine protein kinase PrkA",0
"GMET_RS00170",374,0.1096,0.3684,126.85,0.7836,0.4,0.4586,0.38305493213375,0.338360861661493,-0.3673835234892,"","metallophosphoesterase",0
"GMET_RS00175",297,0.0842,0.0953,129.9,0.7569,0.4201,0.4479,-0.130720250767484,-0.149130606200645,0.173897031244093,"","HDOD domain-containing protein",0
"GMET_RS00180",201,0.0896,0.9284,123.52,0.7449,0.4133,0.3889,-0.360698885182831,-0.531929027331474,0.407972437310948,"","DUF4126 domain-containing protein",0
"GMET_RS00185",135,0.0815,0.1126,127.16,0.7132,0.4496,0.6216,-0.345790921418505,-0.260012331519979,0.326164024732734,"","hypothetical protein",0
"GMET_RS00190",604,0.1093,0.6636,127.83,0.9094,0.3467,0.5755,1.19890554849879,1.13095870891071,-1.15151034265454,"","potassium transporter Kup",0
"GMET_RS00195",605,0.1091,0.695,127.87,0.8939,0.3652,0.6037,1.0719433942788,1.02724683260361,-1.0290553327947,"","potassium transporter Kup",0
"GMET_RS00200",789,0.0773,-0.0944,127.92,0.8831,0.4312,0.4486,1.20989080112646,1.19844181215174,-1.21259804814618,"","U32 family peptidase",0
"GMET_RS00205",300,0.0533,0.036,124.53,0.8847,0.4508,0.4222,1.09014158031558,1.03333895147896,-1.10681850346193,"","redox-regulated molecular chaperone Hsp33",0
"GMET_RS00210",225,0.04,-0.0547,125.65,0.8273,0.3864,0.3582,0.970488478305517,0.979625917098257,-0.979051510763707,"","cyclase",0
"GMET_RS00215",579,0.0639,-0.1807,128.04,0.8322,0.4611,0.3941,0.835695773859387,0.788543696145625,-0.827351149976056,"","histidine kinase",0
"GMET_RS00220",171,0.0702,-0.6029,128.46,0.8121,0.4909,0.4894,0.842588298354487,1.02029488891288,-0.929133763011114,"","hypothetical protein",0
"GMET_RS00225",317,0.0442,0.047,126.79,0.5556,0.4673,0.427,-1.39800565402041,-1.48455044143274,1.44716375341731,"","IS110 family transposase ISGme8",0
"GMET_RS00230",317,0.0442,0.047,126.79,0.5556,0.4673,0.427,-1.39800565402041,-1.48455044143274,1.44716375341731,"","IS110 family transposase ISGme8",0
"GMET_RS00235",294,0.0612,-0.1619,127.25,0.8732,0.4155,0.4457,1.2461299914148,1.31641805856185,-1.28789824419881,"","RluA family pseudouridine synthase",0
"GMET_RS00240",172,0.0407,-0.1674,126.16,0.7929,0.4734,0.3902,0.608373904774226,0.67799123761901,-0.682090605012164,"","NUDIX hydrolase",0
"GMET_RS00250",150,0.04,-0.5187,129.4,0.8425,0.4658,0.3659,0.772281651648753,0.754662997780695,-0.773460053417289,"","hypothetical protein",0
"GMET_RS00255",352,0.0653,-0.2043,129.78,0.9222,0.4102,0.4118,1.54708529256188,1.56175963433964,-1.54342583657584,"","hypothetical protein",0
"GMET_RS00260",431,0.0673,-0.0633,127.25,0.8305,0.4869,0.4173,0.954601348965139,0.925301828245044,-0.927031128585794,"","insulinase family protein",0
"GMET_RS00265",483,0.06,-0.0466,125.81,0.7775,0.4682,0.4375,0.490153239136922,0.492966650092891,-0.468237687941624,"","transglutaminase",0
"GMET_RS00270",67,0.0299,-0.8821,132.22,0.7015,0.5075,0.3125,-1.38825727045112,-1.58053223838358,1.47555079423257,"","hypothetical protein",0
"GMET_RS00275",755,0.0702,-0.2072,129.29,0.8059,0.4528,0.4274,0.867558002811175,0.823281447113711,-0.858298957621501,"","sigma-54-dependent Fis family transcriptional regulator",0
