"locus_tag","Laa","AROMA","GRAVY","MMW","GC3","GT3","P2","SCU1","SCU2","SCU3","gene","product","highlyExpressed"
"MYSTI_RS00005",449,0.0802,-0.3122,131.34,0.9045,0.4705,0.4638,0.133438199710107,0.700650144005049,0.0310593743147085,"","chromosomal replication initiator protein DnaA",0
"MYSTI_RS00010",643,0.0404,-0.2316,126.62,0.8903,0.5262,0.2781,0.438210206643489,-0.601728603060073,0.87968351572748,"","hypothetical protein",0
"MYSTI_RS00015",159,0.0377,-0.5881,129.72,0.9032,0.6065,0.2353,-0.539945820380821,0.432134791522481,-2.02774899618512,"","DUF2267 domain-containing protein",0
"MYSTI_RS00020",262,0.0992,0.7592,124.91,0.9124,0.5378,0.4533,0.0400922549657927,-0.834636483122762,-0.775732449795909,"","hypothetical protein",0
"MYSTI_RS00025",467,0.0792,-0.2608,128.29,0.9495,0.444,0.4014,-0.539918917388484,-0.704501995203201,-0.124908472100952,"","insulinase family protein",0
"MYSTI_RS00030",502,0.0498,-0.0751,122.61,0.9654,0.5102,0.3072,-0.514022555107116,-0.638739725131803,0.340816244314913,"","insulinase family protein",0
"MYSTI_RS00035",94,0.0319,-1.2872,128.36,0.8495,0.3871,0.2963,-0.359108179408265,0.624969425975535,-1.28679281999321,"","hypothetical protein",0
"MYSTI_RS00040",263,0.1255,-0.735,136.34,0.8672,0.4766,0.5541,0.0443137057234519,0.97703954648605,-0.911390411096927,"","hypothetical protein",0
"MYSTI_RS00045",577,0.0832,-0.2827,130.02,0.9332,0.5584,0.408,-1.31589030182312,-0.181462635882538,-0.459704391088548,"","hypothetical protein",0
"MYSTI_RS00050",413,0.0799,0.8419,121.95,0.947,0.4621,0.416,-0.654746865104393,-0.341638879286941,-0.268231948414175,"","MFS transporter",0
"MYSTI_RS00055",594,0.0505,-0.2293,121.48,0.9141,0.3247,0.2952,0.854426294747096,0.189639411223779,1.56294109325558,"","hypothetical protein",0
"MYSTI_RS00060",319,0.0439,-0.2843,126,0.9045,0.3726,0.3232,-0.522701643099383,0.96755756428354,-0.131265086019511,"","hypothetical protein",0
"MYSTI_RS00065",259,0.0463,0.1533,122.53,0.8527,0.5853,0.3,0.723064012689821,-0.711102649186984,-0.193133756303629,"","hypothetical protein",0
"MYSTI_RS00070",613,0.0914,-0.0282,121.47,0.9139,0.5405,0.4756,-0.188518396108793,-0.433848212869139,-0.504683428012696,"","PHB depolymerase family esterase",0
"MYSTI_RS00075",321,0.0561,-0.21,129.47,0.9489,0.4856,0.3939,-0.367276736971553,-0.972173628634838,0.754190024664816,"","glutathione synthase",0
"MYSTI_RS00080",567,0.0582,-0.3129,126.95,0.9394,0.5193,0.372,-0.492478174743626,-0.827590425975691,0.155213599908532,"","serine/threonine protein kinase",0
"MYSTI_RS00085",275,0.0545,0.2211,122.22,0.8951,0.6629,0.3333,-0.983548731227458,0.618316481228114,-1.4000496717374,"","tetratricopeptide repeat protein",0
"MYSTI_RS00090",284,0.0035,0.1972,114.87,0.8592,0.5599,0.1356,0.107809996441899,-0.96547446618396,-0.452270855330967,"","hypothetical protein",0
"MYSTI_RS00095",98,0.051,-0.5204,134.76,0.875,0.4479,0.3846,1.07386656058744,0.24538805096497,-0.116218383199377,"","hypothetical protein",0
"MYSTI_RS00100",94,0.0319,-0.0947,126.11,0.8913,0.5109,0.1667,-1.07306192087976,2.97734549914646,-2.35651590065969,"","hypothetical protein",0
"MYSTI_RS00105",304,0.0559,0.0391,120.54,0.9054,0.4426,0.3804,-0.175429703975154,0.618627704825266,0.0982789561148386,"","hypothetical protein",0
"MYSTI_RS00110",729,0.0604,-0.077,124.03,0.8928,0.5303,0.3218,0.6345976282369,-1.62526970024534,0.0962554051446572,"","hypothetical protein",0
"MYSTI_RS00115",433,0.097,-0.1591,129.85,0.91,0.4891,0.3542,-0.143396623589085,0.101804383084128,0.518783237963445,"","hypothetical protein",0
"MYSTI_RS00120",390,0.1179,-0.0226,132.25,0.9074,0.4605,0.3619,1.16105094683294,-1.06618850987775,1.21166539106652,"","hypothetical protein",0
"MYSTI_RS00125",235,0.034,-0.3183,122.57,0.9607,0.3668,0.2973,0.0534733272995671,0.157376432207655,0.426417510720037,"","DUF2807 domain-containing protein",0
"MYSTI_RS00130",844,0.0355,-0.4633,124.32,0.9113,0.5164,0.3333,-0.239498276135755,-0.120606804788323,0.418247827930537,"","serine/threonine protein kinase",0
"MYSTI_RS00135",137,0.0146,-0.3577,127.45,0.8507,0.4179,0.2727,1.42192836002119,0.731168469621507,1.82021469343161,"","XRE family transcriptional regulator",0
"MYSTI_RS00140",630,0.0635,-0.1187,126.36,0.925,0.5449,0.3669,-1.08864877880972,-0.883407781330816,-1.19884598678118,"","RNB domain-containing ribonuclease",0
"MYSTI_RS00145",414,0.0821,-0.0705,123.75,0.8963,0.4395,0.5359,0.491661919948165,-0.528922969217173,-0.0035256786359993,"","hypothetical protein",0
"MYSTI_RS00150",244,0.0779,-0.1389,126.06,0.9576,0.3983,0.3562,0.310352800193003,-0.404085239592224,1.16808303935004,"","hypothetical protein",0
"MYSTI_RS00155",167,0.0419,-0.3952,127.03,0.8667,0.4848,0.3571,-1.94239400884969,2.40830636944958,-2.10406901910481,"","YkgJ family cysteine cluster protein",0
"MYSTI_RS00160",521,0.0441,0.1154,118.41,0.8297,0.4599,0.3007,1.71384718939752,-0.108516188773865,0.31901458339513,"","hypothetical protein",0
"MYSTI_RS00165",679,0.0839,-0.3624,130.27,0.9303,0.5263,0.3604,-1.09894646694854,-0.0588521240537706,-0.597798040748007,"","hypothetical protein",0
"MYSTI_RS00170",324,0.0679,-0.6346,127.78,0.9408,0.405,0.375,-0.543830617935309,0.00808868675178856,0.771268810940817,"","NYN domain-containing protein",0
"MYSTI_RS40365",145,0.0276,-0.1876,124.25,0.8913,0.4855,0.3243,-0.527034592151771,1.61904351092249,-0.677887664907202,"","hypothetical protein",0
