"locus_tag","Laa","AROMA","GRAVY","MMW","GC3","GT3","P2","SCU1","SCU2","SCU3","gene","product","highlyExpressed"
"DSOUD_RS00005",451,0.0953,-0.2687,132.5,0.3607,0.4224,0.3235,3.28736965211777,3.87238662319149,-4.27735878023475,"","chromosomal replication initiator protein DnaA",0
"DSOUD_RS00010",371,0.0755,-0.1658,131.8,0.2507,0.4875,0.287,2.3956396540139,4.4051228276616,-5.02907901396457,"","DNA polymerase III subunit beta",0
"DSOUD_RS17640",362,0.0856,-0.4041,131.53,0.4006,0.4874,0.2991,1.77603676766876,1.80064389269775,-1.80043538081276,"","DNA replication/repair protein RecF",0
"DSOUD_RS00025",794,0.0718,-0.3474,130.65,0.5544,0.4417,0.4511,1.1629298006262,1.57596257495485,-2.10965254853588,"gyrB","DNA topoisomerase (ATP-hydrolyzing) subunit B",0
"DSOUD_RS00030",831,0.0517,-0.2386,129.69,0.7342,0.4273,0.4513,0.335857649069969,-0.000260055159973046,0.151490536175503,"","DNA gyrase subunit A",0
"DSOUD_RS00035",295,0.1085,-0.4569,133.83,0.7448,0.4966,0.3861,-0.433601513209454,-0.538204395765542,0.331810220563132,"","hypothetical protein",0
"DSOUD_RS00040",332,0.0542,0.0873,124.78,0.7508,0.4227,0.3548,0.0524462798650905,-0.00750841350199974,-0.831998295386572,"gpsA","NAD(P)-dependent glycerol-3-phosphate dehydrogenase",0
"DSOUD_RS00045",189,0.0899,-0.0757,128.7,0.7198,0.478,0.5085,-0.455898764460506,-1.25731975941224,1.10482126002188,"","hypothetical protein",0
"DSOUD_RS00050",245,0.0653,-0.1224,127.04,0.7531,0.4351,0.3766,-0.365670017329549,-0.615511634721903,-0.0763119310165314,"","hypothetical protein",0
"DSOUD_RS00055",228,0.0526,-0.1895,128.98,0.6726,0.4933,0.3559,2.09781850501163,0.160794902671163,0.0341108095565071,"nth","endonuclease III",0
"DSOUD_RS00060",67,0.1045,-0.4224,133,0.7812,0.3281,0.3793,-0.435555053501667,0.903005750588895,-1.45570675448382,"","hypothetical protein",0
"DSOUD_RS00070",338,0.0414,0.042,125.55,0.7933,0.4316,0.3883,1.1295947867903,-0.210465400083355,0.313221376213919,"aroF","3-deoxy-7-phosphoheptulonate synthase",0
"DSOUD_RS00075",81,0.0247,0.1704,122.63,0.7949,0.4487,0.25,0.32315023403485,0.412587183020259,-1.37046128387584,"","hypothetical protein",0
"DSOUD_RS00080",528,0.0455,0.0636,126.31,0.8379,0.3477,0.4709,-0.551254494709344,-0.483167489626713,0.700865740120639,"","phosphoglycerate dehydrogenase",0
"DSOUD_RS00085",62,0.129,0.0565,137.14,0.4237,0.4915,0.5,1.26192492688903,4.88336759418338,-4.98886249671814,"","hypothetical protein",0
"DSOUD_RS00090",573,0.0838,-0.1806,126.88,0.873,0.3448,0.4128,-0.835306769379153,-0.0409069389730238,-0.215127867215765,"","acetyl-CoA carboxylase",0
"DSOUD_RS00095",965,0.0777,-0.2423,129.99,0.8403,0.3966,0.4577,-0.518111521661337,-0.954467263184545,0.955220769479237,"","biotin carboxylase",0
"DSOUD_RS00100",70,0.0714,-0.2086,130.84,0.6324,0.3676,0.5556,5.7893207844723,0.809491332144933,-0.425829377899107,"","hypothetical protein",0
"DSOUD_RS00105",275,0.0691,0.0625,127.18,0.8309,0.3493,0.3168,0.975905290660789,0.55856078766601,0.0150402415512058,"","1,4-dihydroxy-6-naphthoate synthase",0
"DSOUD_RS00110",247,0.0445,0.198,121.39,0.8083,0.3375,0.2737,0.441118292833294,1.53730931206848,-1.43688087272821,"mqnB","futalosine hydrolase",0
"DSOUD_RS00115",359,0.1281,-0.4591,133.83,0.7994,0.384,0.4198,-0.527214127874558,0.247532786747682,-0.37752624032542,"","hypothetical protein",0
"DSOUD_RS00120",185,0.0865,-0.3778,132.29,0.8641,0.3859,0.4762,-0.0490462929714689,-0.510429422730732,0.813355091782335,"","XRE family transcriptional regulator",0
"DSOUD_RS00125",713,0.0659,-0.1358,126.39,0.8734,0.3057,0.3964,-0.380255025710925,0.535054288473428,-0.577468308568606,"","methylmalonyl-CoA mutase",0
"DSOUD_RS00130",345,0.0493,0.1316,125.38,0.8234,0.3413,0.3534,-0.168737613814709,0.940366528367892,-1.02824291815579,"","methylmalonyl Co-A mutase-associated GTPase MeaB",0
"DSOUD_RS00135",121,0.1157,-0.5074,133.1,0.5508,0.5424,0.325,3.51251775969773,1.65823785091202,0.0561210630653417,"","four helix bundle protein",0
"DSOUD_RS00140",134,0.0522,-0.2993,127.97,0.8195,0.3835,0.3673,-0.330447869838978,0.250150925731184,0.117366963325856,"mce","methylmalonyl-CoA epimerase",0
"DSOUD_RS00145",162,0.0617,0.1716,129.56,0.8089,0.4204,0.4545,-1.38045784604645,0.0999671037348814,-0.564161523270819,"","TlpA family protein disulfide reductase",0
"DSOUD_RS00150",453,0.1192,-0.1082,125.18,0.7654,0.3872,0.4826,-0.315892419216428,-0.42256841696747,0.626769387728963,"","hypothetical protein",0
"DSOUD_RS00155",571,0.0823,0.0231,125.16,0.7025,0.5161,0.4048,-0.474383462902743,-0.420242012721922,0.273561572243076,"","VCBS repeat-containing protein",0
"DSOUD_RS00160",351,0.0969,-0.2573,128.26,0.7581,0.4071,0.4052,-0.459299753121306,-0.243325071187529,0.408071924118945,"","rhodanese-like domain-containing protein",0
"DSOUD_RS00165",466,0.1202,-0.194,125.96,0.7361,0.459,0.4409,-0.545569470534852,-0.832661256943236,0.498285641720735,"","hypothetical protein",0
"DSOUD_RS00170",469,0.0746,0.119,123.87,0.6829,0.5188,0.3769,-0.245776545548519,-1.33650682801813,0.746484994568104,"","hypothetical protein",0
"DSOUD_RS00175",94,0.1489,-0.3457,133.91,0.6395,0.5,0.3,1.21158860143685,-0.836430801515397,1.13514366738038,"","hypothetical protein",0
"DSOUD_RS00180",1001,0.0869,-0.0206,127.35,0.8805,0.3388,0.3582,-0.489120396770578,0.399989084230255,-0.290532715216491,"","DNA polymerase III subunit alpha",0
"DSOUD_RS00185",391,0.0384,-0.0563,125.49,0.8789,0.3402,0.2517,-0.127506927713186,0.0802757305798377,0.139678913594801,"","DNA polymerase IV",0
"DSOUD_RS00190",199,0.0402,-0.1829,126.66,0.8763,0.3814,0.3235,-0.414011468537474,0.329589767560189,-0.35429490501437,"","transcriptional repressor LexA",0
"DSOUD_RS00195",179,0.0615,-0.0682,126.16,0.8701,0.3164,0.4138,-0.10123607501409,1.35950391920964,-1.00379142142408,"","GAF domain-containing protein",0
