"locus_tag","Laa","AROMA","GRAVY","MMW","GC3","GT3","P2","SCU1","SCU2","SCU3","gene","product","highlyExpressed"
"MXAN_RS00015",449,0.0824,-0.3125,131.29,0.8966,0.4575,0.4577,0.16654369709784,-0.0604380000952852,0.302511904965046,"","chromosomal replication initiator protein DnaA",0
"MXAN_RS00020",632,0.0332,-0.1388,124.95,0.8293,0.62,0.4,-1.31688233905805,-0.758693984821466,-0.41457229838777,"","hypothetical protein",0
"MXAN_RS00025",144,0.0139,-0.1938,126.66,0.8978,0.5547,0.4839,-0.237556946502804,-0.0763366090162055,0.906699692429272,"","CBS domain-containing protein",0
"MXAN_RS00030",202,0.0297,-0.4985,127.08,0.8769,0.5385,0.26,0.627136782387903,0.0088546686690942,1.22001211239024,"","DUF2267 domain-containing protein",0
"MXAN_RS00035",282,0.0887,0.773,125.92,0.9094,0.5208,0.3571,-0.258090779677077,0.320982052600392,-0.157776034235237,"","hypothetical protein",0
"MXAN_RS00040",469,0.0768,-0.2932,128.16,0.9478,0.4413,0.3681,0.56673904770331,0.193098881554099,0.723201322964042,"","insulinase family protein",0
"MXAN_RS00045",504,0.0575,-0.103,123.42,0.9352,0.4939,0.3721,0.464530680931754,-0.119648065604013,0.424494989678988,"","insulinase family protein",0
"MXAN_RS00050",101,0.0594,-1.501,132.55,0.9307,0.4158,0.3125,2.2425612377335,1.53544643067144,-0.152401677860974,"","hypothetical protein",0
"MXAN_RS00055",410,0.0854,0.8371,123.53,0.933,0.4897,0.4252,0.576749077911511,0.430801894848662,-0.158204623902448,"","MFS transporter",0
"MXAN_RS00060",537,0.0503,-0.2605,122.72,0.9159,0.4532,0.3651,0.317616089043834,0.68321155802801,-0.588281079979839,"","capsular polysaccharide biosynthesis protein CapA",0
"MXAN_RS00065",188,0.0479,0.1707,124.67,0.8703,0.4649,0.4333,1.00528598363857,0.409290241777639,0.425494791539346,"","DoxX family protein",0
"MXAN_RS00070",330,0.0485,-0.3058,125.7,0.9,0.5031,0.4337,0.116017456472404,0.215225472175824,-0.903284632383342,"","hypothetical protein",0
"MXAN_RS00075",258,0.0504,0.0415,124.09,0.874,0.4803,0.2703,-1.57869831101329,-1.75716118349842,0.974350400594914,"","SAM-dependent methyltransferase",0
"MXAN_RS00080",435,0.0828,-0.3366,128.7,0.8282,0.3723,0.3913,-0.601825903078862,-0.804390072679105,-0.172222184620407,"","type II toxin-antitoxin system HipA family toxin",0
"MXAN_RS00085",630,0.0984,-0.0984,122.05,0.8902,0.5424,0.5057,-0.630403520979922,-0.336608633539229,0.434719936826683,"","esterase",0
"MXAN_RS00090",321,0.053,-0.1483,128.31,0.9487,0.4647,0.3505,0.517764716000847,0.841874653552081,-0.535327871767208,"","glutathione synthase",0
"MXAN_RS00095",563,0.0604,-0.3018,126.3,0.9238,0.5186,0.3757,-0.0217589907494737,0.513389668856242,-0.342958850622696,"","serine/threonine protein kinase",0
"MXAN_RS00100",97,0.0309,-0.2309,131.8,0.8387,0.5806,0.2857,-0.640191225406896,-0.572227320958251,-0.260491296286826,"","hypothetical protein",0
"MXAN_RS00105",97,0.0412,0.1227,125.41,0.8866,0.5052,0.2609,1.49342964667085,1.12898359086634,-0.559823112699409,"","hypothetical protein",0
"MXAN_RS00110",732,0.0601,-0.0828,123.87,0.9165,0.5728,0.3114,-0.45739874721683,-0.552569304024145,0.848411483243915,"","tenascin-X",0
"MXAN_RS00115",242,0.0744,-0.1872,126.92,0.8517,0.5466,0.3284,-0.408101493859406,0.319041935785581,-0.594651302790145,"","DUF429 domain-containing protein",0
"MXAN_RS00120",486,0.037,-0.2928,125.23,0.8737,0.5332,0.2171,-0.066144052078086,-0.352210818794327,0.212641800076521,"","hypothetical protein",0
"MXAN_RS00125",254,0.0472,-0.2106,121.89,0.852,0.368,0.2785,-1.60312615594693,-2.07957441933011,2.12222004096339,"","DUF2807 domain-containing protein",0
"MXAN_RS00130",953,0.0315,-0.4639,123.99,0.8661,0.5119,0.3379,-0.18355144476679,0.159641163911992,-0.271196652861258,"","PEGA domain-containing protein",0
"MXAN_RS00135",630,0.0651,-0.1075,126.68,0.9101,0.616,0.4178,0.292342181440157,0.296547879795665,-0.275886309692534,"","ribonuclease R",0
"MXAN_RS00140",227,0.1057,-0.5899,131.77,0.717,0.4717,0.5,-3.27808518712058,-2.63150566598321,1.86659612813766,"","hypothetical protein",0
"MXAN_RS00145",138,0.058,-0.142,129.13,0.7273,0.4924,0.4737,-4.81402159667479,-5.0615391056377,3.12464994198123,"","hypothetical protein",0
"MXAN_RS00150",296,0.0642,-0.2453,124.56,0.8893,0.526,0.4239,-1.51003228330428,-0.425792836636803,-0.143623798857245,"","hypothetical protein",0
"MXAN_RS00155",163,0.0429,-0.3276,127.59,0.7764,0.5466,0.4103,-2.68246846366419,-1.52468655905015,-0.656964212791532,"","YkgJ family cysteine cluster protein",0
"MXAN_RS00160",692,0.0838,-0.2857,129.55,0.9365,0.5582,0.3834,0.649104258110344,0.70135096235953,-0.131589361895644,"","hypothetical protein",0
"MXAN_RS00165",319,0.069,-0.6956,128.69,0.9397,0.419,0.4167,1.04749827241125,0.891300116554713,-0.204467773338999,"","NYN domain-containing protein",0
"MXAN_RS00170",188,0.0319,-0.8766,126.61,0.838,0.5419,0.3333,-0.388697979187542,-1.79032209895428,0.414923304817141,"","hypothetical protein",0
"MXAN_RS00175",195,0.0667,-0.6903,131.87,0.8245,0.516,0.5,-0.831494889165728,-1.42329993751348,0.170113885812455,"","hypothetical protein",0
"MXAN_RS00180",162,0.0309,-0.4247,125.79,0.8839,0.5226,0.3509,1.14063928149331,0.850717880100194,-0.701185447299284,"","hypothetical protein",0
"MXAN_RS00185",255,0.0667,-0.0447,127.66,0.8956,0.4699,0.3049,0.672769882590719,0.2153692821971,0.460033236185637,"","haloacid dehalogenase",0
"MXAN_RS00190",335,0.0597,0.0678,123.58,0.9451,0.4909,0.3475,1.22848926236332,0.828520452160376,0.397864486864987,"","aliphatic sulfonate ABC transporter substrate-binding protein",0
"MXAN_RS00195",252,0.0675,0.8897,125.1,0.9367,0.4979,0.3421,0.926784624427101,0.351973170615474,0.420080478077229,"","ABC transporter permease",0
"MXAN_RS00200",298,0.0436,-0.0685,127.67,0.9021,0.4895,0.2727,0.221805003580449,-0.0844337243883952,-0.121421617176158,"","ABC transporter ATP-binding protein",0
"MXAN_RS00205",116,0.1207,0.8052,124.25,0.9727,0.4455,0.3,1.42469453490728,0.988138708276221,0.119892855217067,"","hypothetical protein",0
"MXAN_RS00210",205,0.078,-0.158,127.34,0.9045,0.4121,0.2763,-0.606672286739721,-0.798401517790142,0.000696944837799345,"","hypothetical protein",0
