"locus_tag","Laa","AROMA","GRAVY","MMW","GC3","GT3","P2","SCU1","SCU2","SCU3","gene","product","highlyExpressed"
"GEOB_RS00005",444,0.0856,-0.3968,132.82,0.5221,0.4289,0.4964,-0.508311376165742,0.201093575446226,-0.222443225445247,"","chromosomal replication initiator protein DnaA",0
"GEOB_RS00010",371,0.0701,-0.19,130.29,0.5294,0.4118,0.4336,-0.691438326568572,0.727256267249377,-0.711036174321584,"","DNA polymerase III subunit beta",0
"GEOB_RS00015",363,0.0992,-0.4485,134,0.5171,0.5171,0.4948,-1.03841069283473,1.30277474790656,-1.26789360947534,"","DNA replication and repair protein RecF",0
"GEOB_RS00020",793,0.0744,-0.3579,130.42,0.6147,0.491,0.5345,0.148631671078796,0.114214481398787,-0.0410017612899575,"gyrB","DNA topoisomerase (ATP-hydrolyzing) subunit B",0
"GEOB_RS00025",855,0.0596,-0.2919,130.46,0.6841,0.4739,0.5279,0.494715546128025,0.00779543725022561,0.027131547699046,"","DNA gyrase subunit A",0
"GEOB_RS00030",519,0.0809,-0.1938,130.82,0.5703,0.5228,0.3493,-0.0437468352018666,1.18756208899941,-1.00124635113907,"","hypothetical protein",0
"GEOB_RS00035",334,0.0629,0.0835,126.18,0.6168,0.5327,0.3548,0.445933944798802,-0.00476766145147982,0.0603088731322516,"","NAD(P)H-dependent glycerol-3-phosphate dehydrogenase",0
"GEOB_RS00040",750,0.0667,-0.1223,130.28,0.6163,0.4571,0.5,0.315238097069599,0.352345089877114,-0.304629710970057,"","PAS domain-containing sensor histidine kinase",0
"GEOB_RS00045",515,0.0466,-0.1338,128.92,0.604,0.5495,0.4831,1.15445575895343,0.388374854526526,-0.45392924761522,"","hybrid sensor histidine kinase/response regulator",0
"GEOB_RS00050",610,0.0869,-0.2926,131.94,0.6024,0.4863,0.474,-0.139401181314697,0.109477281460425,-0.0317659889876065,"","PAS domain-containing sensor histidine kinase",0
"GEOB_RS00060",308,0.0747,-0.1766,130.69,0.6801,0.4949,0.3861,-1.21611165769864,-0.726605861988525,0.854041829375799,"","daunorubicin resistance protein DrrA family ABC transporter ATP-binding protein",0
"GEOB_RS00065",250,0.132,0.7708,128.81,0.7342,0.3755,0.43,-0.0177416488424345,0.41425110942694,-0.213520839168569,"","ABC transporter permease",0
"GEOB_RS00070",358,0.1006,-0.4028,130.78,0.693,0.4035,0.4463,-0.728740382660156,-2.09761985773033,2.1173434184455,"","radical SAM/SPASM domain-containing protein",0
"GEOB_RS00075",338,0.0769,-0.0059,129.07,0.6899,0.4589,0.4375,-0.408934536467159,-0.821106617383791,0.703159012348474,"","uroporphyrinogen decarboxylase",0
"GEOB_RS00080",76,0.0263,-0.4526,126.32,0.527,0.527,0.4615,-1.32045576300253,0.0405139625068976,-0.229341494342013,"","hypothetical protein",0
"GEOB_RS00085",171,0.0994,0.7222,128.3,0.6101,0.4843,0.4182,0.929104509995558,-0.508448647700284,0.361621844630315,"","DUF2127 domain-containing protein",0
