"locus_tag","Laa","AROMA","GRAVY","MMW","GC3","GT3","P2","SCU1","SCU2","SCU3","gene","product","highlyExpressed"
"LILAB_RS37960",126,0.0794,-0.096,122.73,0.6935,0.4677,0.3571,-2.59805135617028,2.62933602223018,2.77802367135488,"","hypothetical protein",0
"LILAB_RS00015",197,0.0812,-0.5985,129.73,0.8454,0.4845,0.4921,0.107032654554521,-0.0990220992937988,-0.142269281601843,"","hypothetical protein",0
"LILAB_RS00020",611,0.0851,-0.3303,130.3,0.902,0.4713,0.477,0.511222406213166,-0.636489166029551,-0.662653702897503,"","DUF262 domain-containing protein",0
"LILAB_RS37965",67,0.0299,-0.4567,121.95,0.806,0.5373,0.35,-2.90572491641015,1.65141537848927,1.37352914438394,"","hypothetical protein",0
"LILAB_RS00030",180,0.0556,-0.3656,126.26,0.896,0.578,0.2143,0.485916001706135,-0.425250858187199,-0.303914146028131,"","hypothetical protein",0
"LILAB_RS00045",370,0.073,-0.2211,123.99,0.8011,0.4146,0.4034,0.0555814593869035,0.555416789299569,0.52787240642021,"","hypothetical protein",0
"LILAB_RS00050",221,0.0588,-0.1959,127.44,0.7488,0.4233,0.4189,-2.47278540077474,2.78103538318966,2.80315408159563,"","TetR/AcrR family transcriptional regulator",0
"LILAB_RS00055",340,0.1059,-0.1641,129.73,0.8388,0.3761,0.439,-0.0643030624647524,0.433314558318695,0.425777026673482,"","hypothetical protein",0
"LILAB_RS00060",455,0.0681,-0.1424,124.97,0.9422,0.5067,0.3478,0.7768624691989,-0.487279069641952,-0.460867013966652,"","hypothetical protein",0
"LILAB_RS00065",506,0.081,-0.2727,127.43,0.9459,0.4228,0.3765,-0.0742809185468675,-0.0025902331167908,-0.0840487573004063,"","DUF1592 domain-containing protein",0
"LILAB_RS00070",473,0.0592,-0.3121,125.89,0.9496,0.4539,0.3595,0.690248044132875,-0.826775836169994,-0.898827702228567,"","DUF1552 domain-containing protein",0
"LILAB_RS00075",372,0.1022,-0.2659,130.73,0.8519,0.4387,0.3644,-0.687516639968222,1.17912315303849,1.14539553115441,"","epoxide hydrolase",0
"LILAB_RS00080",229,0.0786,-0.1926,129.78,0.8721,0.4201,0.2532,-0.812987990046182,1.08875162075796,0.98153270378889,"","YafY family transcriptional regulator",0
"LILAB_RS00090",157,0.0446,-0.0064,121.83,0.8882,0.5461,0.35,-0.58689552416422,0.708344675246656,0.549628548983475,"","peptidase S24",0
"LILAB_RS00095",617,0.0632,0.2575,125.72,0.9331,0.5251,0.2895,0.434224880782837,-0.528831058306193,-0.585949866226827,"","ABC transporter ATP-binding protein",0
"LILAB_RS00100",172,0.0407,0.3233,123.68,0.9112,0.4852,0.3571,-1.04898463410555,1.25849586022465,1.29535009119763,"","hypothetical protein",0
"LILAB_RS00110",431,0.0789,-0.0401,125.57,0.7685,0.4951,0.3361,-0.18644102520995,0.396058753214304,0.358106843678758,"","glycosyltransferase",0
"LILAB_RS37970",132,0.053,-0.2856,126.79,0.7561,0.439,0.25,-1.05456812027451,1.63660432458438,1.45300380212507,"","glycosyltransferase",0
