"locus_tag","Laa","AROMA","GRAVY","MMW","GC3","GT3","P2","SCU1","SCU2","SCU3","gene","product","highlyExpressed"
"GM21_RS00005",459,0.0871,-0.5022,132.32,0.7833,0.4673,0.6129,-0.0622654977679468,0.496426070628069,0.597822285909979,"","chromosomal replication initiator protein DnaA",0
"GM21_RS00010",371,0.0782,-0.1628,131.35,0.831,0.3972,0.6759,0.527543277974931,-0.0601910583597933,0.107553766582329,"","DNA polymerase III subunit beta",0
"GM21_RS00015",363,0.0826,-0.3656,132.29,0.8225,0.5127,0.5876,0.645733370063775,-0.144917113185518,-0.436987471804289,"","DNA replication and repair protein RecF",0
"GM21_RS00020",795,0.0767,-0.3053,130.07,0.8697,0.4232,0.624,0.281712677546258,0.0206738461723726,-0.131427307165863,"gyrB","DNA topoisomerase (ATP-hydrolyzing) subunit B",0
"GM21_RS00025",835,0.0575,-0.2995,130.36,0.9129,0.408,0.5795,0.835907948396551,-0.396771318745185,-0.131993783459819,"","DNA gyrase subunit A",0
"GM21_RS00030",504,0.0913,-0.1972,131,0.8381,0.4365,0.3816,0.434852159242641,0.189678457054216,0.261460397337306,"","HEAT repeat domain-containing protein",0
"GM21_RS00035",334,0.0569,0.1431,125.17,0.8527,0.4107,0.4762,0.670982767750594,-0.280406966213283,-0.325898955135559,"","glycerol-3-phosphate dehydrogenase (NAD(P)(+))",0
"GM21_RS00040",754,0.0584,-0.0801,128.64,0.8573,0.454,0.5337,0.564641262694971,0.044580897852373,0.0878929459754468,"","PAS domain-containing sensor histidine kinase",0
"GM21_RS00045",508,0.0472,-0.152,127.41,0.8839,0.4705,0.4634,0.994932507679934,-0.333988394139279,-0.174624643881418,"","hybrid sensor histidine kinase/response regulator",0
"GM21_RS00050",362,0.0829,-0.4478,130.61,0.7835,0.5242,0.404,0.271347516518192,-0.21876692392316,0.151449220492857,"","PAS domain-containing protein",0
"GM21_RS00055",714,0.077,-0.184,130.03,0.8847,0.4073,0.4927,0.591565775915265,-0.170426893533653,-0.0370578170965113,"","PAS domain-containing protein",0
"GM21_RS00060",307,0.0717,-0.2427,130.61,0.875,0.4595,0.5116,0.515905706747998,-0.744556087280408,-0.642218006698248,"","daunorubicin resistance protein DrrA family ABC transporter ATP-binding protein",0
"GM21_RS00065",250,0.136,0.7324,128.4,0.8661,0.3013,0.5684,-0.00562307552997161,0.980318730095469,0.731327673855385,"","ABC transporter permease",0
"GM21_RS00070",357,0.098,-0.5042,131.56,0.9094,0.3626,0.5849,0.799573759782726,0.5958905712997,0.536028881730427,"","radical SAM/SPASM domain-containing protein",0
"GM21_RS00075",338,0.0799,0.0846,128.79,0.8991,0.3849,0.534,0.306375678674528,0.148417792398999,0.34456525784442,"","uroporphyrinogen decarboxylase",0
"GM21_RS00080",316,0.0728,-0.131,133.39,0.8191,0.4145,0.6067,0.481366447016616,-0.432368256838595,-0.472018374716734,"corA","magnesium and cobalt transport protein CorA",0
"GM21_RS00085",289,0.0484,-0.1087,123.56,0.7673,0.4473,0.4615,-1.30395313272065,1.16359349339903,0.941169699769629,"","two-component sensor histidine kinase",0
"GM21_RS00090",92,0.0761,-0.4217,128.35,0.6703,0.6044,0.3462,-0.405283283754741,0.453928266597343,0.64137848372092,"","GIY-YIG nuclease family protein",0
"GM21_RS00095",344,0.0872,-0.2203,126.01,0.8072,0.4398,0.5769,0.226830083099593,0.103306838524591,-0.123510425068366,"","cytochrome c biogenesis protein CcsA",0
