"locus_tag","Laa","AROMA","GRAVY","MMW","GC3","GT3","P2","SCU1","SCU2","SCU3","gene","product","highlyExpressed"
"GURA_RS00005",448,0.0848,-0.3212,132.33,0.4424,0.424,0.406,1.32126299689832,-1.45889678064252,0.608001469124299,"dnaA","chromosomal replication initiator protein DnaA",0
"GURA_RS00010",371,0.0674,-0.2426,131.49,0.3866,0.3866,0.4082,1.90784849912742,-1.89230571406611,2.38093238679787,"","DNA polymerase III subunit beta",0
"GURA_RS00015",363,0.0882,-0.4598,134.02,0.5,0.4543,0.425,1.12431972099387,-1.06419610029115,2.39775964898825,"recF","DNA replication/repair protein RecF",0
"GURA_RS00020",793,0.0757,-0.3802,130.48,0.6654,0.4599,0.556,-0.373256043304398,-0.259404735976122,-0.124039352780578,"gyrB","DNA topoisomerase (ATP-hydrolyzing) subunit B",0
"GURA_RS00025",831,0.059,-0.2881,130.32,0.7512,0.4366,0.5506,-1.13648000356328,-0.27611493869504,-0.905077475268535,"gyrA","DNA gyrase subunit A",0
"GURA_RS00030",525,0.0876,-0.2181,131.51,0.6004,0.5,0.3358,0.330712231240988,-0.138623851845921,0.294120062003688,"","HEAT repeat domain-containing protein",0
"GURA_RS00035",334,0.0599,0.0865,125.19,0.5957,0.4846,0.375,0.274914725271861,-0.0442633005007388,-0.718451459702495,"","NAD(P)H-dependent glycerol-3-phosphate dehydrogenase",0
"GURA_RS00040",757,0.0647,-0.0756,129,0.581,0.4871,0.4093,0.446103891712084,0.0935305602516293,0.568748729174745,"","HAMP domain-containing protein",0
"GURA_RS00045",507,0.0473,-0.1185,128.23,0.6544,0.5256,0.405,-0.14017795259514,1.05735687632802,0.208784633046114,"","response regulator",0
"GURA_RS00050",603,0.0896,-0.2551,132.1,0.622,0.4965,0.4834,0.0792454377563549,0.276647347287985,0.334536683767727,"","PAS domain S-box protein",0
"GURA_RS00055",725,0.08,-0.0931,130.42,0.6282,0.5331,0.3795,0.0699372380946001,0.902673032148581,-0.12721528924986,"","response regulator",0
"GURA_RS00060",307,0.0684,-0.1844,130.26,0.7559,0.4542,0.4286,-0.884526175248164,-0.030253758367555,0.50039734643202,"","ATP-binding cassette domain-containing protein",0
"GURA_RS00065",250,0.136,0.824,127.71,0.7773,0.4538,0.5437,-1.18044634432646,0.74967753146195,-0.379676775072451,"","ABC transporter permease",0
"GURA_RS00070",356,0.1011,-0.3654,130.46,0.8053,0.3569,0.5354,-1.52870003886484,-1.3417271927387,-2.05659679505237,"","radical SAM protein",0
"GURA_RS00075",338,0.0769,-0.0092,129.27,0.8032,0.4444,0.4766,-1.44346820225493,-0.225374986142195,-0.870984593061355,"","uroporphyrinogen decarboxylase",0
"GURA_RS00080",271,0.1144,0.1439,127.86,0.7137,0.4504,0.4141,-0.595898324523346,0.480132461781652,0.0879108907865125,"","alpha/beta hydrolase",0
"GURA_RS00085",701,0.1355,-0.5314,135.57,0.8571,0.4105,0.5432,-1.90430022128581,0.01307508494439,-0.647842159261822,"ovoA","5-histidylcysteine sulfoxide synthase",0
"GURA_RS00090",335,0.0716,0.1,124.87,0.7593,0.4444,0.3889,-0.94851859548579,0.167342312155489,0.178712677322168,"","NAD(P)-dependent alcohol dehydrogenase",0
"GURA_RS00095",169,0.0947,0.5408,128.09,0.6438,0.4875,0.3778,0.00117565478184961,0.346955410803944,0.432468641955086,"","DUF2127 domain-containing protein",0
"GURA_RS00105",71,0.0704,-0.4817,133.71,0.6119,0.4627,0.5,0.592400443298666,-0.0687472351765774,2.63336321460457,"","hypothetical protein",0
"GURA_RS00115",176,0.108,-0.0767,134.4,0.7861,0.4682,0.6042,-1.30214188708616,0.0706529678265682,-0.203149990379213,"","hypothetical protein",0
"GURA_RS00120",791,0.0809,-0.0904,128.68,0.8083,0.4276,0.4587,-1.44883545668659,0.0423076757322684,0.720907467441042,"","U32 family peptidase",0
"GURA_RS00125",146,0.0753,-0.3048,129.39,0.6338,0.5352,0.4324,-0.0199794451837211,1.80999287623404,1.78683313895424,"","ATP-binding protein",0
"GURA_RS00130",161,0.0745,-0.6025,131.05,0.6494,0.461,0.3235,-0.055365909813617,-0.523751049066878,0.17099791279443,"","hypothetical protein",0
"GURA_RS00135",338,0.0444,-0.0346,125.93,0.7829,0.3976,0.4231,-1.23871980134432,-0.700376158893932,0.136664372388485,"aroF","3-deoxy-7-phosphoheptulonate synthase",0
"GURA_RS00140",160,0.0938,-0.3263,130.64,0.6561,0.5096,0.5091,-0.524772391320503,0.98835610234631,0.060481958647178,"","DUF882 domain-containing protein",0
"GURA_RS00145",255,0.051,-0.1957,122.93,0.6478,0.5101,0.3188,-0.137165491899909,0.480834291311607,-0.205136053425611,"","hypothetical protein",0
"GURA_RS00150",152,0.1316,0.6138,128.81,0.6224,0.5455,0.3864,0.286645458866787,0.993160294984814,-0.0404965883412983,"","DedA family protein",0
"GURA_RS00155",429,0.0746,-0.2287,129.52,0.6595,0.5324,0.3839,-0.16053717638358,0.988812983007268,0.259598873296068,"","insulinase family protein",0
"GURA_RS00160",126,0.0635,-0.077,131.3,0.7395,0.5546,0.4118,-0.955578992010684,2.13619046604807,0.694310852773357,"","sirohydrochlorin cobaltochelatase",0
"GURA_RS00165",212,0.0755,-0.0373,126.82,0.7024,0.522,0.3077,-0.516563415322273,1.70067383847788,0.507000962152523,"","precorrin-8X methylmutase",0
"GURA_RS00170",368,0.0462,0.2052,122.46,0.7235,0.4804,0.375,-0.665176399353968,0.730625653876264,-0.0333792841120431,"","cobalt-precorrin-5B (C(1))-methyltransferase",0
"GURA_RS00175",404,0.0817,-0.0079,128.76,0.8219,0.4784,0.5039,-1.53960042199983,0.781158514943975,0.0235982593157452,"","bifunctional cobalt-precorrin-7 (C(5))-methyltransferase/cobalt-precorrin-6B (C(15))-methyltransferase",0
"GURA_RS00180",232,0.0948,0.1181,129.5,0.7939,0.4605,0.4429,-1.20965731279282,0.806401311591521,0.062451059822043,"cobI","precorrin-2 C(20)-methyltransferase",0
"GURA_RS00185",87,0.069,-0.4494,132.43,0.561,0.4268,0.5357,0.315897046206081,-0.964745630282364,0.0135580637931733,"","type II toxin-antitoxin system Phd/YefM family antitoxin",0
"GURA_RS00190",145,0.0828,-0.2007,130.12,0.5929,0.4857,0.5,0.315638093019968,-0.414669520216493,0.0819427497744919,"","type II toxin-antitoxin system VapC family toxin",0
"GURA_RS00195",257,0.0506,0.2969,123.63,0.7549,0.4625,0.4225,-1.08965744956713,0.502388399219378,0.46461273903762,"cobM","precorrin-4 C(11)-methyltransferase",0
"GURA_RS00200",352,0.0653,0.2636,125.02,0.7143,0.516,0.4792,-0.476891738350803,1.14141909561669,0.0405947978569271,"","cobalt-precorrin 5A hydrolase",0
"GURA_RS00205",786,0.056,-0.0282,125.79,0.7382,0.5144,0.4478,-0.701874707426874,1.09332072405308,0.234863379881539,"","cobyric acid synthase",0
"GURA_RS00210",327,0.0917,0.3972,125.6,0.7152,0.481,0.4643,-0.568845112814234,0.597769320202131,-0.477623814316685,"cobD","cobalamin biosynthesis protein CobD",0
"GURA_RS00215",356,0.0787,0.1803,125.74,0.68,0.5086,0.4583,-0.377669065095809,0.918804673409509,-0.846080952695137,"","threonine-phosphate decarboxylase",0
"GURA_RS00220",275,0.0873,-0.3985,132.37,0.6255,0.4045,0.495,-0.0384102469440852,-1.39897494234344,-0.500811590010341,"","PilZ domain-containing protein",0
"GURA_RS00225",141,0.078,-0.1837,130.95,0.6978,0.4388,0.5122,-0.467647966236174,-0.815751364561478,0.696603513744105,"","transcriptional repressor",0
"GURA_RS00230",315,0.0889,-0.2425,128.59,0.6997,0.4587,0.404,-0.52469403758875,-0.27449908182843,0.351573068494748,"","zinc ABC transporter substrate-binding protein",0
"GURA_RS00235",249,0.1044,-0.1213,130.6,0.7355,0.4752,0.4247,-0.824633909459988,0.302304999471242,0.684633238616273,"","metal ABC transporter ATP-binding protein",0
"GURA_RS00240",271,0.0775,1.3911,122.17,0.718,0.4662,0.4505,-0.579090504450754,0.189312155431326,0.391884733581782,"","metal ABC transporter permease",0
"GURA_RS00245",146,0.0616,-0.0479,129.45,0.6667,0.4792,0.4634,-0.523241298940658,0.190638757353365,0.25364763188491,"","response regulator",0
"GURA_RS00250",428,0.0748,-0.0435,129.84,0.6867,0.5494,0.4701,-0.350790661198934,0.903339506063077,-0.0140854944566161,"","diguanylate cyclase",0
"GURA_RS00255",650,0.0631,-0.2937,129.89,0.625,0.5208,0.483,0.185083703550832,0.780218219292987,0.445116270411464,"","PAS domain S-box protein",0
