"locus_tag","Laa","AROMA","GRAVY","MMW","GC3","GT3","P2","SCU1","SCU2","SCU3","gene","product","highlyExpressed"
"GSU0000.1",444,0.0766,-0.2788,130.72,0.7258,0.4286,0.5873,0.00350928585514348,0.341387135222374,-0.682286737629331,"dnaA","chromosomal replication initiation protein",0
"GSU0001",371,0.0755,-0.0553,129.02,0.7772,0.4345,0.5043,-0.415491972419516,0.17090964569384,-0.450994894194997,"dnaN","DNA polymerase III subunit beta",0
"GSU0002",364,0.0687,-0.2599,130.14,0.7203,0.4633,0.3983,0.224274972561801,-0.313066853426486,0.48767135740247,"recF","DNA replication and repair protein RecF",0
"GSU0003",794,0.0743,-0.2889,129.65,0.8638,0.4383,0.5311,-0.969241559426862,-0.257955718613014,0.115195952585951,"gyrB","DNA gyrase subunit B",0
"GSU0004",856,0.0561,-0.339,129.78,0.8928,0.4217,0.4683,-1.26754285106548,-0.575709614934728,-0.154911248254553,"gyrA","DNA gyrase subunit A",0
"GSU0005",521,0.0921,-0.238,131.96,0.7753,0.5348,0.4408,-0.265308187086945,0.431579915240049,1.22643568084819,"","hypothetical protein",0
"GSU0006",334,0.0449,0.2512,123.86,0.7848,0.5063,0.4048,-0.260998463143476,0.625221776016754,0.871476417984466,"gpsA","NAD(P)H-dependent glycerol-3-phosphate dehydrogenase",0
"GSU0007",761,0.0618,-0.0682,128.68,0.7754,0.4736,0.4258,-0.179981728704808,0.167470681513372,0.543154327719003,"","sensor histidine kinase, HAMP and PAS domain-containing",0
"GSU0008",515,0.0505,-0.0598,128.28,0.7963,0.442,0.4228,-0.399405753235387,-0.531254160091647,0.463310544165431,"","response receiver sensor histidine kinase, PAS domain-containing",0
"GSU0009",498,0.0783,-0.3683,130.4,0.7702,0.4762,0.4539,-0.134506453126917,-0.154651060460202,0.263277512071928,"fgrK","sensor histidine kinase of FgrL, PAS domain-containing",0
"GSU0010",726,0.0758,-0.2023,129.78,0.8218,0.4296,0.4625,-0.745086009804763,0.108328108969815,-0.105150848766447,"fgrL","flagellar biogenesis master response receiver sensor histidine kinase, PAS and GAF domain-containing",0
"GSU0011",307,0.0651,-0.3114,131.52,0.8114,0.4579,0.4615,-0.791102950190772,0.635777669009941,-0.112575322607399,"","ABC transporter ATP-binding protein",0
"GSU0012",468,0.0662,-0.1032,126.17,0.8204,0.4213,0.3913,-0.66183693827114,-0.688811852638125,0.0261903832092268,"hemY","protoporphyrinogen oxidase",0
"GSU0013",141,0.0638,-0.1872,133.49,0.7407,0.3704,0.5319,-0.0764346166600202,-0.550467034924365,-1.63119582732883,"","MarR family winged helix-turn-helix transcriptional regulator",0
"GSU0014",293,0.0922,-0.5123,127.39,0.7465,0.4583,0.4667,-0.238216887216764,0.318216597533802,0.174854818986442,"","DnaJ-like molecular chaperone",0
"GSU0015",320,0.0563,-0.5306,131.56,0.8025,0.4841,0.5,-0.363972717836318,-0.32670361147398,-0.327353285189995,"","peptidylprolyl cis-trans isomerase, PpiC-type, SurA family",0
"GSU0016",312,0.0513,-0.4731,126.63,0.8084,0.4675,0.4574,-0.5782988669595,0.789483080663342,-1.26068384769943,"","peptidylprolyl cis-trans isomerase lipoprotein, PpiC-type",0
"GSU0017",1156,0.0666,-0.1619,129.64,0.8254,0.4444,0.4159,-0.561194042048903,-0.858412280809387,-0.0459256019929917,"mfd","transcription-repair coupling factor",0
"GSU0018",477,0.065,0.0117,127.46,0.8188,0.4279,0.411,-0.516577431133007,-0.685275829567201,0.612375908218512,"","GntR family transcriptional regulator",0
"GSU0019",291,0.0447,-0.0945,121.93,0.6678,0.5315,0.3978,0.648253896435253,1.34403013301728,0.476113513161236,"","pentapeptide repeat-containing protein",0
"GSU0020",178,0.0674,-0.018,125.57,0.7588,0.3235,0.3833,-0.414707507625175,0.0184672286548358,-1.75713278796417,"yrdA","hypothetical protein",0
"GSU0021",303,0.0528,0.0135,128.23,0.839,0.4144,0.4535,-0.642114156414721,-0.0691601814020973,-0.43383430359955,"nadA","quinolinate synthetase",0
"GSU0022",110,0.0364,-0.3055,124.28,0.7523,0.4771,0.4412,-0.00863158705535681,0.0178483628064977,0.0676623657829764,"tatB","twin arginine translocase protein A",0
"GSU0023",277,0.0686,-0.6018,129.69,0.7684,0.4743,0.3562,-0.101971826051218,-0.340467478299555,0.0339577635644876,"","lipoprotein",0
"GSU0024",193,0.057,-0.2793,125.05,0.6931,0.4233,0.4154,0.374118590480521,0.622285534057563,-1.62362945041562,"","peptidoglycan-binding outer membrane lipoprotein Pal, OmpA family",0
"GSU0025",431,0.0858,-0.5378,128.27,0.7373,0.3855,0.3946,0.10528635541764,0.311202642559375,-0.875007048557288,"","biopolymer transport TolB-like protein",0
"GSU0026",245,0.0612,-0.3833,125.26,0.6485,0.4059,0.4337,1.0591524043581,-0.155739113409351,-1.37592186367902,"","periplasmic energy transduction protein",0
"GSU0027",138,0.029,0.0986,124.33,0.7752,0.3953,0.4524,-0.209693437873532,-0.250374026518242,-1.85743174204464,"","biopolymer transport membrane TolR-like protein",0
"GSU0028",224,0.1116,0.4018,126.81,0.8073,0.3578,0.6154,-0.495084046770239,-0.623766040374431,-0.751590721066258,"","biopolymer transport membrane proton channel TolQ-like protein",0
"GSU0029",258,0.0891,-0.1182,130.47,0.7895,0.3765,0.4667,-0.277808419087381,-0.584382977090729,-1.45448916822239,"","nitrilase/amidohydrolase superfamily protein, class 5",0
"GSU0030",384,0.0885,-0.1167,128.56,0.7742,0.4597,0.3488,-0.192952873601019,0.426337571210191,0.264144632791277,"hemN","oxygen-independent coproporphyrinogen III oxidase",0
"GSU0031",341,0.0587,-0.1202,130.11,0.8174,0.4701,0.4536,-0.557898369650053,0.173085339508218,0.54355739360296,"hrcA","heat-inducible transcription repressor HrcA",0
"GSU0032",199,0.0503,-0.3779,127.8,0.7513,0.4611,0.2727,-0.0177376810565767,-0.474052744729977,-0.077510328060555,"grpE","heat shock protein GrpE",0
