"locus_tag","Laa","AROMA","GRAVY","MMW","GC3","GT3","P2","SCU1","SCU2","SCU3","gene","product","highlyExpressed"
"STAUR_RS00005",449,0.078,-0.2984,130.36,0.9385,0.4943,0.3985,-1.04701186684954,0.427568740023009,-0.145417019746661,"dnaA","chromosomal replication initiator protein DnaA",0
"STAUR_RS00010",304,0.0691,-0.2276,129.4,0.9107,0.4605,0.2796,-0.654804989342308,-0.00776357002488704,-0.544821973566068,"","oxidoreductase",0
"STAUR_RS00015",210,0.1,-0.2338,126.23,0.8325,0.3054,0.427,0.123402294850527,-2.09031439262346,-0.910491452973236,"","prepilin-type N-terminal cleavage/methylation domain-containing protein",0
"STAUR_RS00020",211,0.09,-0.3687,127.21,0.8544,0.3204,0.3837,-0.0678695958849021,-2.19872722461858,-1.14993977151062,"","prepilin-type N-terminal cleavage/methylation domain-containing protein",0
"STAUR_RS43715",70,0.0714,-0.7871,125.16,0.7941,0.4853,0.3182,0.823431717065964,0.292062832959858,1.10868680813921,"","hypothetical protein",0
"STAUR_RS00025",175,0.0514,0.184,123.55,0.936,0.4651,0.32,-0.7943189534673,0.144063461370793,0.0893983435556124,"","TetR/AcrR family transcriptional regulator",0
"STAUR_RS00030",148,0.0473,0.1581,121.37,0.8392,0.4965,0.2326,0.175952233388636,0.456658703994561,0.108221137512085,"","4-oxalocrotonate tautomerase",0
"STAUR_RS41165",89,0.0337,-0.5753,128.09,0.7753,0.4719,0.25,0.9970384648143,-0.910369674994549,0.301176598816341,"","hypothetical protein",0
"STAUR_RS00040",316,0.057,-0.2516,124.64,0.9351,0.4968,0.4526,-1.09831278017576,0.490231533473805,1.57488507318012,"","hypothetical protein",0
"STAUR_RS00045",223,0.0583,-0.2955,129.82,0.9299,0.5607,0.3051,-0.988706187805717,1.06068641560557,0.311437083511502,"","response regulator transcription factor",0
"STAUR_RS00050",500,0.054,-0.2502,125.52,0.8802,0.5165,0.3478,-0.343183342384745,0.896667346216897,-0.648430912842738,"","histidine kinase",0
"STAUR_RS00055",381,0.0656,0.1218,125.49,0.8316,0.4439,0.3475,0.366904937521737,-0.761005240621801,-0.726842665707929,"","hypothetical protein",0
"STAUR_RS00060",319,0.069,-0.4031,122.12,0.8084,0.5097,0.4537,0.25026805849789,0.304234521979479,1.00435495057827,"","protocatechuate 3,4-dioxygenase",0
"STAUR_RS00065",310,0.0355,-0.3413,129,0.8591,0.5537,0.4242,0.155565913794439,1.26613496125437,-0.765596633975295,"","DUF2267 domain-containing protein",0
"STAUR_RS00070",171,0.0292,0.138,126.08,0.869,0.5952,0.4048,-0.138336840862261,0.709956496841117,0.798750639903873,"","PilQ",0
"STAUR_RS41755",285,0.0596,-0.3088,125.25,0.6884,0.4819,0.3867,1.65714959422301,0.115256344989323,-0.88483583993624,"","hypothetical protein",0
"STAUR_RS00075",1061,0.0697,-0.1524,127.22,0.7266,0.4551,0.3819,1.71693566057353,-1.26063856158695,-1.63727225750161,"","tetratricopeptide repeat protein",0
"STAUR_RS00080",301,0.0797,-0.0329,126.93,0.8305,0.461,0.3922,0.475615036693933,-0.191514499615176,0.249159978724489,"","LysR family transcriptional regulator",0
"STAUR_RS00085",293,0.0546,0.0437,124.34,0.8611,0.4201,0.4,0.0502965633147737,-0.801863269714064,-0.319638893785051,"","aldo/keto reductase family oxidoreductase",0
"STAUR_RS00090",430,0.0953,-0.314,127.09,0.8789,0.4869,0.4013,-0.419250348114644,0.528243496200982,1.01444987239234,"","sorbosone dehydrogenase family protein",0
"STAUR_RS00095",393,0.0865,-0.3628,128.86,0.7368,0.4632,0.5185,1.78694021625536,-0.219718633660827,-1.59409092836753,"","hypothetical protein",0
"STAUR_RS00100",150,0.08,-0.012,126.36,0.8493,0.5205,0.3784,0.0606409117674091,0.750764476093347,0.472626922561749,"","hypothetical protein",0
"STAUR_RS00105",521,0.0749,-0.2194,123.81,0.9066,0.4632,0.4725,-0.816604845903109,0.453073916982204,1.7113070979549,"","right-handed parallel beta-helix repeat-containing protein",0
"STAUR_RS00110",432,0.0949,-0.3081,130.92,0.8378,0.457,0.5,0.154835591729847,-0.193184988697884,-1.2011968455769,"","phospholipase",0
"STAUR_RS00115",1580,0.0703,-0.1218,126.52,0.8995,0.522,0.3575,-0.534641363699547,0.613763283284553,0.0865501305737196,"","type I polyketide synthase",0
"STAUR_RS00120",2464,0.0666,-0.1018,126.82,0.8753,0.5598,0.3038,-0.177861678784221,1.11658213343675,-0.955634226938501,"","non-ribosomal peptide synthetase",0
"STAUR_RS00125",280,0.1036,-0.1007,129.8,0.7823,0.4723,0.3211,0.707212334318968,-0.0306402856700533,-1.2829280848441,"","class I SAM-dependent methyltransferase",0
"STAUR_RS00130",445,0.0719,-0.1052,129.28,0.8767,0.514,0.2823,-0.136566628722457,0.580114059338998,-1.01288779069479,"","cytochrome P450",0
"STAUR_RS00135",1780,0.0685,-0.1885,128.96,0.962,0.4911,0.4059,-1.3055458410427,-0.020712519888067,0.640244691113323,"","AAA family ATPase",0
"STAUR_RS00140",662,0.0514,-0.084,127.47,0.9438,0.5133,0.3297,-0.990606392751959,0.22688527230187,-0.114127091645246,"","protein kinase",0
"STAUR_RS00145",266,0.094,0.5868,123.34,0.8937,0.5,0.2857,-0.370035646083286,1.10990226021999,-1.63257698354858,"","hypothetical protein",0
"STAUR_RS00150",462,0.0801,-0.2193,128.15,0.9625,0.4305,0.3667,-1.33899789157552,-1.40911337032037,0.432934950049425,"","insulinase family protein",0
"STAUR_RS00155",501,0.0619,-0.0449,122.56,0.9696,0.4798,0.2917,-1.42438547629992,-0.142811219597001,0.563862939656837,"","insulinase family protein",0
"STAUR_RS00160",90,0.0667,-1.3522,128.84,0.9222,0.4222,0.2308,-1.07416792184332,-0.75947775549342,0.201824878644515,"","hypothetical protein",0
"STAUR_RS00165",331,0.1057,-0.0882,128.92,0.9656,0.5594,0.3689,-1.37832025684782,1.06893338071265,0.490371940126139,"","alpha/beta hydrolase",0
"STAUR_RS00170",1110,0.0613,-0.0576,125.85,0.9294,0.4861,0.2607,-0.869312562290632,0.11785934780305,-1.08355819559821,"","hypothetical protein",0
"STAUR_RS00175",410,0.0854,0.8295,122.19,0.926,0.4005,0.2901,-0.856778947091923,-1.30030379128869,-0.532076510934813,"","MFS transporter",0
"STAUR_RS00180",418,0.0383,-0.1873,128.25,0.8289,0.5281,0.3889,0.260941363475295,0.446080972853108,-1.00481357891098,"","hybrid sensor histidine kinase/response regulator",0
"STAUR_RS00190",467,0.0642,-0.2807,124.46,0.7257,0.4491,0.3056,1.68007762434336,-1.15668715041227,-1.88575479660994,"","serine/threonine protein kinase",0
"STAUR_RS43730",200,0.115,-0.2675,132.66,0.5825,0.567,0.3922,3.89944275123975,0.415006406259458,-0.95917291722044,"","hypothetical protein",0
"STAUR_RS41765",92,0.0761,-0.1402,126.65,0.6813,0.5604,0.6,2.26035107410329,0.500514718329585,-0.479257653673475,"","hypothetical protein",0
"STAUR_RS41770",70,0.0714,-0.2129,127.48,0.7826,0.5217,0.375,1.40470767920989,-0.203306003029924,-0.0390067896594684,"","hypothetical protein",0
"STAUR_RS00205",115,0.113,-0.2704,129.53,0.8302,0.434,0.45,0.215826613750768,-1.53470269608492,-0.0679663475327131,"","DUF1428 domain-containing protein",0
"STAUR_RS00210",346,0.0809,-0.1575,125.26,0.8165,0.5749,0.3636,0.409921204660379,1.62093778207108,-0.429473893276027,"","FAD-dependent oxidoreductase",0
"STAUR_RS00215",781,0.0871,-0.1898,125.86,0.9009,0.5007,0.4,-0.534304262975383,1.05963981016868,0.112973975923724,"","hypothetical protein",0
"STAUR_RS00220",514,0.0856,-0.2002,126.98,0.8829,0.4405,0.4746,-0.296036646304352,-0.173845039034538,0.158529810776585,"","myeloperoxidase",0
"STAUR_RS41775",204,0.0637,-0.8319,132.17,0.596,0.4798,0.4706,3.31329280578988,0.12479159389834,0.479903470005332,"","hypothetical protein",0
"STAUR_RS00225",339,0.1003,-0.4982,129.91,0.6062,0.4062,0.449,3.32410816130643,-0.751981626617642,1.38305552668741,"","DUF3396 domain-containing protein",0
"STAUR_RS00230",467,0.0664,-0.3251,125.24,0.7439,0.4437,0.4161,1.52199252723099,-1.23991576833077,-1.61555287944163,"","serine/threonine protein kinase",0
"STAUR_RS00235",501,0.0519,-0.2343,123.99,0.9016,0.5656,0.3134,-0.60857890344113,1.43670689537138,-0.632882929060025,"","CapA family protein",0
"STAUR_RS00240",296,0.0642,0.1203,126.65,0.8438,0.5174,0.4286,0.56167077708996,0.376697005321442,0.328733402077549,"","LysR family transcriptional regulator",0
"STAUR_RS00245",742,0.0957,-0.1813,127.66,0.8602,0.4379,0.4,-0.00627006885448719,-0.6223393827753,0.364258107515347,"","prolyl oligopeptidase family serine peptidase",0
"STAUR_RS00250",236,0.0847,-0.1657,127.06,0.8162,0.453,0.4615,0.699059275521381,-0.292533126153694,-0.881161102413415,"","hypothetical protein",0
"STAUR_RS00255",499,0.0842,-0.0697,124.69,0.8498,0.3889,0.4044,0.15294241214688,-0.940581022573516,-0.150273214855248,"","hypothetical protein",0
"STAUR_RS00260",89,0.0449,0.2685,123.24,0.814,0.5349,0.25,1.85422310585668,1.09095639844735,2.18175267496297,"","hypothetical protein",0
"STAUR_RS00265",295,0.0542,0.0495,126.26,0.8931,0.4724,0.3596,-0.503782931618534,-0.342958460341755,-0.870657702936049,"","transketolase",0
"STAUR_RS00270",230,0.0565,-0.0452,124.27,0.8694,0.4459,0.2055,-0.0560269767643064,-0.31941450635465,-1.66041399057672,"","transketolase",0
"STAUR_RS00275",153,0.0523,-0.4784,128.77,0.8926,0.5369,0.2955,-0.569027720477997,0.863519048024614,-0.678977805058092,"soxR","redox-sensitive transcriptional activator SoxR",0
"STAUR_RS00280",541,0.0906,-0.3582,130.1,0.8143,0.4184,0.528,0.627783186210189,-1.18802417488963,-1.45892862518182,"","hypothetical protein",0
"STAUR_RS00285",256,0.082,0.0664,127.17,0.8421,0.5182,0.4667,-0.0612332778569604,0.785342447817042,-0.719718887798058,"","MBL fold metallo-hydrolase",0
"STAUR_RS00290",393,0.0509,-0.7613,132.14,0.8797,0.5963,0.2418,-0.277876341789689,1.11115032699957,-0.748049473955136,"","hypothetical protein",0
