"locus_tag","Laa","AROMA","GRAVY","MMW","GC3","GT3","P2","SCU1","SCU2","SCU3","gene","product","highlyExpressed"
"GSUB_RS00005",454,0.0925,-0.3996,132.52,0.585,0.4649,0.4636,0.370020688454253,-0.447658256763752,0.955174977107253,"","chromosomal replication initiator protein DnaA",0
"GSUB_RS00010",371,0.0701,-0.1728,129.48,0.5361,0.4306,0.4567,0.673098421487694,-0.747399136057335,1.81530365179087,"","DNA polymerase III subunit beta",0
"GSUB_RS00015",359,0.0836,-0.4791,131.4,0.559,0.5871,0.5041,0.832739419962198,1.28404920116845,1.15300826261465,"","DNA replication and repair protein RecF",0
"GSUB_RS00020",802,0.0698,-0.4212,130.55,0.7167,0.4705,0.4576,-0.928903694652983,0.143052538328459,0.394745860433158,"","DNA topoisomerase (ATP-hydrolyzing) subunit B",0
"GSUB_RS00025",836,0.049,-0.2344,129.46,0.75,0.4592,0.447,-1.17113370250465,0.259742486416316,0.155580220328858,"","DNA gyrase subunit A",0
"GSUB_RS00030",284,0.0951,-0.4306,132.77,0.6101,0.5704,0.3763,0.524534691285193,0.86915877990611,-0.289453045913688,"","hypothetical protein",0
"GSUB_RS00035",332,0.0542,0.1154,124.46,0.6698,0.522,0.43,0.0429409761312679,0.442070760347981,-0.309916187079051,"gpsA","NAD(P)-dependent glycerol-3-phosphate dehydrogenase",0
"GSUB_RS00040",151,0.0795,-0.4834,127.37,0.5973,0.5302,0.3962,0.381001738430776,0.395127808829129,0.75128846779011,"","peptidylprolyl isomerase",0
"GSUB_RS00045",245,0.0612,-0.1261,129.88,0.6833,0.4667,0.3605,-0.310085447003985,0.0435370717987133,0.454614937713184,"","hypothetical protein",0
"GSUB_RS00050",256,0.0586,-0.3613,130.5,0.5547,0.583,0.3134,1.24165782696057,0.911969684258599,-0.771668984745359,"","endonuclease III",0
"GSUB_RS00055",352,0.0625,0.1264,124.42,0.6348,0.5478,0.4242,0.825374806984941,0.383592991004819,-1.33230287695063,"","hypothetical protein",0
"GSUB_RS00060",800,0.085,-0.2177,128.62,0.6873,0.4633,0.427,-0.439708044334755,-0.209982519012487,0.516259935538683,"","penicillin-binding protein",0
"GSUB_RS00065",107,0.0841,-0.372,129.47,0.5437,0.5922,0.5312,0.929302319803701,0.934524571089128,1.07129007309899,"","hypothetical protein",0
"GSUB_RS00070",481,0.0437,0.0075,126.15,0.7051,0.5256,0.3655,-0.591550237265134,1.0708230974675,0.442313561948423,"","pyruvate kinase",0
"GSUB_RS00075",223,0.0942,-0.052,126.55,0.7682,0.4364,0.2841,-1.30264618764182,0.406544612258331,0.293137157059874,"","7-cyano-7-deazaguanine synthase QueC",0
