Agca	Agcc	Agcg	Agct	Ctgc	Ctgt	Dgac	Dgat	Egaa	Egag	Fttc	Fttt	Ggga	Gggc	Gggg	Gggt	Hcac	Hcat	Iata	Iatc	Iatt	Kaaa	Kaag	Lcta	Lctc	Lctg	Lctt	Ltta	Lttg	Naac	Naat	Pcca	Pccc	Pccg	Pcct	Qcaa	Qcag	Raga	Ragg	Rcga	Rcgc	Rcgg	Rcgt	Sagc	Sagt	Stca	Stcc	Stcg	Stct	Taca	Tacc	Tacg	Tact	Vgta	Vgtc	Vgtg	Vgtt	Ytac	Ytat	Laa	aroma	gravy	mmw	gcc3	gtc3	Hgc3	Ew	P2	cai	start	end	direction	locus_tag	protein_id	gene	product	highlyExpressed	leading
3	29	30	0	4	0	28	4	2	34	24	0	1	16	5	0	14	0	0	19	0	0	23	0	30	14	0	0	0	9	0	0	8	20	1	0	13	0	0	1	32	4	0	5	0	0	11	7	0	0	11	6	0	0	16	16	0	8	0	457	0.0810	-0.2908	129.34	0.9732	0.3951	0.1780	0.3403	0.4178	0.8495	248	1624	direct	A2CP1_RS00010	WP_012631458.1		chromosomal replication initiator protein DnaA	0	1
1	17	20	0	1	0	17	0	1	36	16	0	0	25	2	0	6	0	0	14	0	0	28	0	29	20	0	0	0	10	0	0	6	14	0	0	9	0	0	0	15	6	0	3	0	0	10	8	0	0	7	3	0	0	18	18	1	7	0	374	0.0615	-0.0599	127.45	0.9918	0.4484	0.0683	0.2815	0.4273	0.8986	2042	3169	direct	A2CP1_RS00015	WP_012631459.1		DNA polymerase III subunit beta	0	1
0	31	33	0	1	0	14	5	1	25	15	0	0	19	14	1	5	0	0	6	0	0	9	0	37	18	0	0	0	7	0	0	3	18	0	0	9	0	0	1	21	16	1	2	0	1	6	6	0	0	8	2	0	0	6	20	2	6	0	371	0.0593	+0.0005	124.64	0.9675	0.4851	0.2069	0.3966	0.3273	0.7842	3353	4471	direct	A2CP1_RS00020	WP_012631460.1		DNA replication and repair protein RecF	0	1
0	42	46	1	4	0	54	3	1	72	27	0	1	51	13	1	21	0	0	45	0	0	49	0	46	32	0	0	1	23	0	0	12	17	0	0	26	0	0	0	42	19	1	11	0	0	6	13	0	0	29	15	0	0	26	31	0	18	0	818	0.0611	-0.3726	128.68	0.9900	0.4255	0.0809	0.2936	0.4411	0.8786	4587	7046	direct	A2CP1_RS00025	WP_081444570.1	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	0	1
0	14	24	0	4	0	23	1	1	14	11	1	1	21	8	1	9	1	0	15	0	0	12	0	18	12	0	0	0	10	0	0	6	10	0	0	11	0	1	0	23	0	0	2	0	0	3	7	0	0	14	4	1	1	17	11	0	5	0	330	0.0697	-0.1242	126.78	0.9748	0.3754	0.1699	0.3385	0.3925	0.8335	7060	8055	direct	A2CP1_RS00030	WP_012631462.1		ketoacyl-ACP synthase III	0	1
1	13	20	0	4	0	14	0	0	2	4	0	0	15	2	0	5	0	0	3	0	0	4	0	14	7	0	0	1	2	0	0	4	5	1	0	4	0	0	0	10	5	1	3	0	0	0	7	0	0	0	1	0	0	3	11	0	5	0	172	0.0523	+0.1256	121.52	0.9825	0.4152	0.1274	0.3271	0.2759	0.8349	8265	8786	direct	A2CP1_RS00040	WP_012631463.1		peptidase M54	0	1
0	19	29	0	12	0	15	2	0	20	10	0	1	23	5	0	6	0	0	4	0	0	2	0	18	10	0	0	0	3	0	0	5	10	0	0	1	0	0	0	20	7	1	3	0	0	3	4	0	1	5	1	0	0	7	10	0	6	0	266	0.0639	-0.0365	123.30	0.9810	0.3878	0.1359	0.3431	0.2637	0.8668	8783	9586	direct	A2CP1_RS00045	WP_012631464.1		hypothetical protein	0	1
0	38	56	0	18	0	29	1	0	46	34	0	0	56	10	1	16	1	0	23	0	0	20	0	48	33	0	0	0	15	1	1	9	31	0	0	16	0	0	0	36	19	0	5	0	0	6	10	0	0	26	12	0	0	19	40	0	10	0	710	0.0789	+0.1039	126.22	0.9927	0.4329	0.0622	0.2989	0.3722	0.8906	9583	11718	complement	A2CP1_RS00050	WP_012631465.1		(Fe-S)-binding protein	0	0
5	17	27	2	3	0	22	1	1	4	5	0	1	36	4	1	10	1	0	2	0	0	7	0	7	3	0	0	0	7	0	1	36	41	4	0	9	0	0	0	24	6	2	1	0	0	2	3	0	0	2	3	0	0	6	6	1	19	3	346	0.1069	-0.9757	124.77	0.9313	0.3821	0.3609	0.4803	0.2658	0.6906	11834	12877	complement	A2CP1_RS00055	WP_012631466.1		hypothetical protein	0	0
2	21	17	0	1	0	8	2	0	17	5	0	0	10	1	0	4	1	0	6	0	0	4	0	19	13	0	0	0	2	0	0	8	9	0	0	4	0	0	1	18	6	1	2	0	0	2	4	1	1	10	1	0	0	4	9	0	3	0	221	0.0498	-0.1100	126.93	0.9585	0.4147	0.2490	0.3968	0.2297	0.8026	13207	13875	complement	A2CP1_RS00060	WP_012524091.1		DSBA oxidoreductase	0	0
