"locus_tag","Laa","AROMA","GRAVY","MMW","GC3","GT3","P2","SCU1","SCU2","SCU3","gene","product","highlyExpressed"
"GPICK_RS00005",449,0.0846,-0.3018,130.87,0.8601,0.383,0.6071,-0.58251899355537,0.156516609788305,-1.20461408466555,"","chromosomal replication initiator protein DnaA",0
"GPICK_RS00010",371,0.0755,-0.11,130.35,0.8652,0.4157,0.5172,-0.727694800084706,0.0876465666967454,-0.335644517947972,"","DNA polymerase III subunit beta",0
"GPICK_RS00015",364,0.0824,-0.3192,131.89,0.8475,0.452,0.5321,-0.520224404931421,0.162164457603396,0.282088582057523,"","DNA replication and repair protein RecF",0
"GPICK_RS00020",794,0.0705,-0.2938,129.35,0.9256,0.4231,0.5654,-0.991451621643436,-0.344836435981332,-0.0998800237570451,"","DNA topoisomerase (ATP-hydrolyzing) subunit B",0
"GPICK_RS00025",856,0.0572,-0.2977,129.62,0.9373,0.4162,0.5623,-1.16049228323234,-0.391898030618503,-0.246849108752447,"","DNA gyrase subunit A",0
"GPICK_RS00030",524,0.0859,-0.2716,132.12,0.9085,0.4831,0.403,-0.911118854584925,-0.301687977530153,1.25563409271726,"","HEAT repeat domain-containing protein",0
"GPICK_RS00035",334,0.0449,0.2446,123.95,0.9304,0.4304,0.3636,-1.06108962390914,-0.177890922252383,0.332339839703637,"gpsA","NAD(P)-dependent glycerol-3-phosphate dehydrogenase",0
"GPICK_RS00045",512,0.0391,0.0127,126.62,0.873,0.4536,0.4963,-0.68159195309282,-0.0875623702339856,0.77049457222199,"","hybrid sensor histidine kinase/response regulator",0
"GPICK_RS16770",139,0.1079,-0.2482,125.55,0.903,0.3806,0.5,-0.774370610569131,-0.532935122903202,0.118681503647242,"","ATP-binding protein",0
"GPICK_RS00055",307,0.0619,-0.213,130.09,0.9226,0.3973,0.4316,-1.05469537258732,-0.236919830857183,-0.113546892351287,"","daunorubicin resistance protein DrrA family ABC transporter ATP-binding protein",0
"GPICK_RS00060",250,0.124,0.8996,124.84,0.9042,0.3542,0.53,-0.886562320143287,0.258595486493295,-0.579423707971679,"","ABC transporter permease",0
"GPICK_RS00065",358,0.0978,-0.4134,131.33,0.886,0.3275,0.5042,-0.76236504075532,-0.647802506335775,-1.97795220175834,"","radical SAM/SPASM domain-containing protein",0
"GPICK_RS00070",339,0.0767,-0.0145,128.69,0.9159,0.4299,0.4107,-0.955110056082258,-0.0846705080112689,-0.104648712633206,"","uroporphyrinogen decarboxylase",0
"GPICK_RS00075",764,0.1204,-0.5105,135.45,0.9409,0.3481,0.6603,-1.19424632803645,-0.644777265867017,-0.818229727298394,"","serine protein kinase PrkA",0
"GPICK_RS00080",540,0.1315,-0.508,136.65,0.9186,0.4302,0.65,-1.0180406516669,-0.0860667161646927,0.249727625196364,"","SpoVR family protein",0
"GPICK_RS00090",685,0.0891,-0.4207,131.81,0.941,0.3812,0.589,-1.14681019680367,-0.567593084994114,-0.564645867192976,"","serine protein kinase",0
"GPICK_RS00095",546,0.0293,-0.096,124.49,0.9218,0.3454,0.44,-1.05402990575428,-0.0883514403925507,-2.48906502506564,"","chaperonin GroEL",0
"GPICK_RS00100",94,0.0319,-0.416,128.17,0.8925,0.4301,0.4,-0.596768706109682,-0.227288784125684,-1.84573705099518,"","co-chaperone GroES",0
"GPICK_RS00105",187,0.0856,0.0289,129.25,0.929,0.3716,0.5156,-1.01959440085136,-0.288215855735602,-0.310857797847602,"","hypothetical protein",0
"GPICK_RS00110",89,0.1124,-0.6169,136.09,0.907,0.3256,0.4643,-0.97555566335138,-0.931071598271565,-1.45600421111458,"","DUF507 domain-containing protein",0
"GPICK_RS00115",93,0,-0.471,129.29,0.9222,0.5,0.4375,-1.01590181718498,-0.435367933632356,1.45009160719087,"","DUF507 domain-containing protein",0
"GPICK_RS00120",98,0.0408,0,123.12,0.7917,0.375,0.3333,-0.232100009547391,0.251345087566844,-0.863951653125967,"","cytochrome c",0
"GPICK_RS00125",450,0.0956,-0.2913,131.4,0.9062,0.3867,0.4437,-0.867881879047415,-0.145933894766219,-0.152419408786509,"","hypothetical protein",0
"GPICK_RS00130",344,0.0378,-0.0081,125.65,0.9107,0.4851,0.375,-0.817293722049389,-0.379528599583122,0.901665563045737,"","3-deoxy-7-phosphoheptulonate synthase",0
"GPICK_RS00135",406,0.0911,-0.1293,130.4,0.9169,0.4282,0.5113,-0.9018785681375,-0.360249522098203,0.634603826267041,"","histidine kinase",0
"GPICK_RS00145",271,0.0738,0.0232,129.71,0.9346,0.4269,0.4535,-1.07114980404913,-0.719027897208697,0.300609290052697,"","ATPase",0
"GPICK_RS00150",61,0.0984,-0.2738,131.22,0.9123,0.4912,0.5714,-0.788575805817251,0.0500641154084487,1.0338112961104,"","hypothetical protein",0
"GPICK_RS00155",299,0.1003,0.3107,132.24,0.9483,0.3862,0.5979,-1.15995901742578,-0.584268162116291,0.240083189759388,"","heme-binding sensor globin domain-containing protein",0
"GPICK_RS00160",318,0.0881,-0.1038,130.27,0.9455,0.3718,0.46,-1.1760861571302,-0.793562760217644,-0.0683264228640438,"","ferrochelatase",0
"GPICK_RS00165",315,0.0476,0.0914,123.71,0.9412,0.4216,0.3723,-1.12336474945201,-0.669067204557531,0.798608754203775,"","aldo/keto reductase",0
"GPICK_RS00170",66,0.0303,-1.0258,135.27,0.8485,0.4697,0.4167,-0.542384243614978,-0.621078119820176,0.390786329107834,"","SlyX family protein",0
"GPICK_RS00175",606,0.1023,0.6309,127.97,0.948,0.3276,0.6075,-1.1861201966903,-0.402695100698083,-0.794321802255596,"","potassium transporter Kup",0
"GPICK_RS00180",789,0.076,-0.0785,127.65,0.9378,0.3951,0.3908,-1.09492057420998,-0.472392000070906,-0.312978145747873,"","U32 family peptidase",0
"GPICK_RS00185",300,0.0533,-0.0277,124.52,0.902,0.4426,0.4211,-0.878341562304306,-0.501984030143472,0.964258285834221,"","Hsp33 family molecular chaperone HslO",0
"GPICK_RS00190",225,0.0444,-0.0293,124.57,0.9327,0.3991,0.3226,-1.05660702039136,-0.381529711341891,0.13367006619552,"","cyclase",0
"GPICK_RS00195",582,0.0567,-0.168,127.97,0.9282,0.4588,0.4221,-0.90509170565787,-0.567035424306216,1.10533085293102,"","histidine kinase",0
"GPICK_RS00200",170,0.0588,-0.7165,131.32,0.8788,0.4545,0.6098,-0.649645404829147,-0.183254590107014,0.837210489593811,"","hypothetical protein",0
"GPICK_RS00205",313,0.0607,-0.1313,124.76,0.8852,0.4426,0.3837,-0.716819496210901,-0.0827626897053525,1.0295035368613,"","RluA family pseudouridine synthase",0
"GPICK_RS00210",172,0.0407,-0.1477,126.81,0.8929,0.4107,0.3137,-0.838823413872461,-0.475763902829214,-0.0535232010317646,"","NUDIX hydrolase",0
"GPICK_RS00215",144,0.0347,-0.3979,128.32,0.8643,0.3857,0.3953,-0.568507670466872,0.0001455420547061,-0.689198386689896,"","hypothetical protein",0
"GPICK_RS00220",352,0.0653,-0.1773,130.01,0.9373,0.4478,0.4184,-1.08922676281429,-0.457112860886944,0.548205477283756,"","hypothetical protein",0
"GPICK_RS00225",429,0.0723,-0.1429,128.03,0.9329,0.4532,0.3828,-1.03558839763447,-0.410548730637557,0.715683485617766,"","insulinase family protein",0
"GPICK_RS00230",485,0.0536,-0.0495,123.88,0.8809,0.466,0.3071,-0.5809002849545,-0.307137057307582,0.953302219356436,"","transglutaminase",0
