"locus_tag","Laa","AROMA","GRAVY","MMW","GC3","GT3","P2","SCU1","SCU2","SCU3","gene","product","highlyExpressed"
"GEOB_RS00005",444,0.0856,-0.3968,132.82,0.5221,0.4289,0.4964,0.661108829072948,-1.19518587512124,0.156321303139407,"dnaA","chromosomal replication initiator protein DnaA",0
"GEOB_RS00010",371,0.0701,-0.19,130.29,0.5294,0.4118,0.4336,0.729625519419176,-0.810165578089017,1.19008554150743,"","DNA polymerase III subunit beta",0
"GEOB_RS00015",363,0.0992,-0.4485,134,0.5171,0.5171,0.4948,0.948822397882482,0.0196694773799831,0.38597826184603,"recF","DNA replication/repair protein RecF",0
"GEOB_RS00020",793,0.0744,-0.3579,130.42,0.6147,0.491,0.5345,-0.165806741055874,-0.088000176490638,-0.613132906644899,"gyrB","DNA topoisomerase (ATP-hydrolyzing) subunit B",0
"GEOB_RS00025",855,0.0596,-0.2919,130.46,0.6841,0.4739,0.5279,-1.05826902747499,-0.383517666950007,-1.26279659466728,"gyrA","DNA gyrase subunit A",0
"GEOB_RS00030",519,0.0809,-0.1938,130.82,0.5703,0.5228,0.3493,0.171812975573399,0.217391245739797,-0.505871002211635,"","HEAT repeat domain-containing protein",0
"GEOB_RS00035",334,0.0629,0.0835,126.18,0.6168,0.5327,0.3548,-0.0367153897815564,1.36835613438928,-0.780354449788755,"","NAD(P)H-dependent glycerol-3-phosphate dehydrogenase",0
"GEOB_RS00040",750,0.0667,-0.1223,130.28,0.6163,0.4571,0.5,-0.0990327031977998,0.231023493457603,0.809689670240367,"","HAMP domain-containing protein",0
"GEOB_RS00045",515,0.0466,-0.1338,128.92,0.604,0.5495,0.4831,0.186096723745943,1.08406248677692,0.00577689688459987,"","response regulator",0
"GEOB_RS00050",610,0.0869,-0.2926,131.94,0.6024,0.4863,0.474,0.193410835989234,0.0541918425335045,0.476864274523389,"","PAS domain S-box protein",0
"GEOB_RS00060",308,0.0747,-0.1766,130.69,0.6801,0.4949,0.3861,-0.83867238875404,-0.0722106069008393,-0.703666320587897,"","daunorubicin resistance protein DrrA family ABC transporter ATP-binding protein",0
"GEOB_RS00065",250,0.132,0.7708,128.81,0.7342,0.3755,0.43,-1.29058942291926,-1.07027856687019,0.596413622431523,"","ABC transporter permease subunit",0
"GEOB_RS00070",358,0.1006,-0.4028,130.78,0.693,0.4035,0.4463,-0.95847591410123,-1.67832944886139,-0.729913790585729,"","radical SAM protein",0
"GEOB_RS00075",338,0.0769,-0.0059,129.07,0.6899,0.4589,0.4375,-0.957547105486256,-0.214099249843561,-0.354265107482316,"","uroporphyrinogen decarboxylase",0
"GEOB_RS00080",76,0.0263,-0.4526,126.32,0.527,0.527,0.4615,0.782361361176134,-0.252627310852493,-0.801705911542165,"","hypothetical protein",0
"GEOB_RS00085",166,0.1024,0.791,128.09,0.6194,0.4839,0.4074,-0.0111093446799633,-0.729980754535639,-0.262518722914654,"","DUF2127 domain-containing protein",0
"GEOB_RS00090",773,0.1565,0.3129,130.95,0.6499,0.4734,0.4238,-0.294121887069201,0.0729282574495309,0.228206726137332,"","nitric-oxide reductase large subunit",0
"GEOB_RS00095",72,0.0694,-0.4458,131.12,0.6957,0.4783,0.4091,-0.183533548398348,-0.51205044023895,1.37717731447585,"","hypothetical protein",0
"GEOB_RS00100",298,0.0537,0.0185,125.83,0.6216,0.5034,0.4375,-0.282363242692873,0.3813991673424,-0.0555345050848031,"","Hsp33 family molecular chaperone HslO",0
"GEOB_RS00105",176,0.108,0.0102,134.47,0.6433,0.5556,0.4314,-0.225690402291579,1.58439061817681,-0.230347495162061,"","hypothetical protein",0
"GEOB_RS00110",789,0.0824,-0.127,128.89,0.6684,0.433,0.4368,-0.681877443615971,-0.589053577608009,-0.322703628811583,"","U32 family peptidase",0
"GEOB_RS00115",477,0.0713,-0.283,131.07,0.6527,0.5385,0.4122,-0.429871890336258,0.824027138788086,-0.356759953705839,"","response regulator",0
"GEOB_RS00120",156,0.0833,-0.4122,129.02,0.6067,0.4067,0.3171,-0.0173329395575274,-0.956242365494106,0.862365098933818,"","hypothetical protein",0
"GEOB_RS00125",338,0.0444,-0.0828,126.57,0.6717,0.4316,0.4135,-0.822266869169455,-1.31260195757769,-0.658278410480955,"aroF","3-deoxy-7-phosphoheptulonate synthase",0
"GEOB_RS00130",258,0.0504,-0.2202,124.69,0.66,0.496,0.4,-0.411453896918675,0.146997407290874,-0.160706361960876,"","hypothetical protein",0
"GEOB_RS00135",151,0.1391,0.6298,128.82,0.5764,0.5208,0.4444,0.605803225559876,0.292818455003466,-0.344657098610726,"","DedA family protein",0
"GEOB_RS00140",431,0.0696,-0.1974,129.27,0.6229,0.5251,0.439,-0.11794870372496,1.30508275549479,-0.37487345791273,"","insulinase family protein",0
"GEOB_RS00145",126,0.0556,-0.1325,130.69,0.7167,0.475,0.3684,-0.928291855720577,1.28442484369181,0.162882834416411,"","sirohydrochlorin cobaltochelatase",0
"GEOB_RS00150",212,0.0755,0.1028,125.63,0.6763,0.4831,0.4675,-0.875035071961009,0.170064615568052,-1.07671894362959,"","precorrin-8X methylmutase",0
"GEOB_RS00155",361,0.0416,0.1917,123.11,0.6676,0.4631,0.4615,-0.557587383590152,0.0361244671032604,0.0856694658492843,"","cobalt-precorrin-5B (C(1))-methyltransferase",0
"GEOB_RS00160",404,0.0792,-0.0205,128.98,0.7405,0.4911,0.4848,-1.49460154321668,0.979448293072369,-0.126075455881847,"","bifunctional cobalt-precorrin-7 (C(5))-methyltransferase/cobalt-precorrin-6B (C(15))-methyltransferase",0
"GEOB_RS00165",240,0.0917,0.0346,130.19,0.6624,0.4915,0.4651,-0.809542719381987,-0.497569267931955,-1.87188889313787,"cobI","precorrin-2 C(20)-methyltransferase",0
"GEOB_RS00170",262,0.0534,0.1947,123.45,0.716,0.5447,0.3803,-0.895494218962997,2.46917046125577,0.188227235477871,"cobM","precorrin-4 C(11)-methyltransferase",0
"GEOB_RS00175",283,0.0919,-0.4314,132.96,0.5092,0.5275,0.375,1.26424749155519,0.749601047705049,-0.0373161790603639,"","KilA-N domain-containing protein",0
"GEOB_RS00180",351,0.0598,0.1886,125.07,0.6471,0.5176,0.4528,-0.32894591789578,1.23612222751361,-0.33403904686454,"","cobalt-precorrin 5A hydrolase",0
"GEOB_RS00185",174,0.1207,-0.2098,129.19,0.6353,0.5,0.5172,-0.314468404979007,0.034916719563181,-0.173612244023628,"","hypothetical protein",0
"GEOB_RS00190",779,0.0578,0.0516,125.86,0.7025,0.4661,0.4476,-0.926909232235841,0.35119994571093,0.305553670290598,"","cobyric acid synthase",0
"GEOB_RS00195",314,0.0764,0.6169,124.12,0.6262,0.5246,0.3271,-0.0565811667539977,0.795273613811297,-0.715985519810012,"cobD","cobalamin biosynthesis protein CobD",0
"GEOB_RS00200",362,0.0829,0.0936,127.07,0.6638,0.5198,0.3879,-0.0791581150893233,0.806032274560817,-0.28154367447322,"","threonine-phosphate decarboxylase",0
"GEOB_RS00205",274,0.0839,-0.3763,130.33,0.6353,0.406,0.4824,-0.290061160796787,-1.03614496888327,1.54765593456081,"","pilus biosynthesis protein PilZ",0
"GEOB_RS00210",140,0.0786,-0.3186,131.85,0.6667,0.4058,0.45,-0.711286488417157,-1.46352303472943,0.830027758730824,"","transcriptional repressor",0
"GEOB_RS00215",308,0.0974,-0.2649,130.25,0.6622,0.5117,0.46,-0.52184191651934,1.12874711960927,-0.067656155993099,"","periplasmic solute-binding protein",0
"GEOB_RS00220",249,0.0964,-0.0996,129.08,0.6708,0.5432,0.4342,-0.509489132914453,1.16450721586528,-0.694024375006989,"","metal ABC transporter ATP-binding protein",0
"GEOB_RS00225",272,0.0956,1.361,123.89,0.6958,0.4221,0.5052,-0.749531095867353,-0.614012311359905,-0.425861835463485,"","metal ABC transporter permease",0
"GEOB_RS00230",146,0.0685,-0.1055,130.68,0.6389,0.4861,0.4186,-0.69287966183717,0.775607284659952,0.717255524424531,"","response regulator",0
"GEOB_RS00235",438,0.0685,-0.0968,129.9,0.6452,0.5571,0.5081,-0.3232862819715,1.74381946643086,-0.300400511546919,"","diguanylate cyclase",0
"GEOB_RS00240",652,0.0675,-0.2595,129.01,0.6316,0.488,0.3729,-0.0720837047654671,0.739497884690718,0.509777598529708,"","HAMP domain-containing protein",0
"GEOB_RS00245",272,0.0625,-0.0493,125.12,0.626,0.4962,0.3,0.232630353590881,1.07599480305273,1.48514519585938,"","ABC transporter substrate-binding protein",0
"GEOB_RS00250",435,0.0621,-0.1464,129.37,0.6188,0.5082,0.4444,0.233585750331426,0.829315131822388,0.601090922466957,"","two-component sensor histidine kinase",0
"GEOB_RS00255",445,0.0764,-0.0924,129.51,0.634,0.4942,0.4318,-0.307581730946072,0.277120849066995,0.222293876331143,"","diguanylate cyclase",0
"GEOB_RS00260",160,0.05,-0.1744,127.07,0.6818,0.4416,0.375,-0.510461863100616,1.28349196003527,1.8374713415685,"tadA","tRNA adenosine(34) deaminase TadA",0
