"locus_tag","Laa","AROMA","GRAVY","MMW","GC3","GT3","P2","SCU1","SCU2","SCU3","gene","product","highlyExpressed"
"A2CP1_RS00010",457,0.081,-0.2908,129.34,0.9732,0.3951,0.4178,-0.293877713772673,-0.412935452476586,-1.25278281565779,"","chromosomal replication initiator protein DnaA",0
"A2CP1_RS00015",374,0.0615,-0.0599,127.45,0.9918,0.4484,0.4273,-0.441167486644903,-0.826014598372025,-0.968918316164651,"","DNA polymerase III subunit beta",0
"A2CP1_RS00020",371,0.0593,5e-04,124.64,0.9675,0.4851,0.3273,-0.161765166020864,-0.0692335539178546,0.380879615158143,"","DNA replication and repair protein RecF",0
"A2CP1_RS00025",818,0.0611,-0.3726,128.68,0.99,0.4255,0.4411,-0.48061310458226,-0.42326076916601,-0.555253933247724,"gyrB","DNA topoisomerase (ATP-hydrolyzing) subunit B",0
"A2CP1_RS00030",330,0.0697,-0.1242,126.78,0.9748,0.3754,0.3925,-0.0624156589868259,-1.05672804219501,-0.531607153975405,"","ketoacyl-ACP synthase III",0
"A2CP1_RS00040",172,0.0523,0.1256,121.52,0.9825,0.4152,0.2759,-0.290132823054579,-0.330146319338819,-0.112779902081852,"","peptidase M54",0
"A2CP1_RS00045",266,0.0639,-0.0365,123.3,0.981,0.3878,0.2637,-0.422371664115842,-0.595009348148267,-0.282043408647267,"","hypothetical protein",0
"A2CP1_RS00050",710,0.0789,0.1039,126.22,0.9927,0.4329,0.3722,-0.548766217753565,-0.568191548826006,0.0774902013840487,"","(Fe-S)-binding protein",0
"A2CP1_RS00055",346,0.1069,-0.9757,124.77,0.9313,0.3821,0.2658,0.41452163604761,-0.491544646034843,-1.75728549585751,"","hypothetical protein",0
"A2CP1_RS00060",221,0.0498,-0.11,126.93,0.9585,0.4147,0.2297,-0.0493264354536058,-1.01463789168842,-1.12774293621125,"","DSBA oxidoreductase",0
"A2CP1_RS00065",326,0.0429,0.0641,125.51,0.9873,0.4335,0.3304,-0.450956305792369,-0.327934508375167,-0.506397825636811,"","RimK family alpha-L-glutamate ligase",0
"A2CP1_RS00070",945,0.0921,-0.2785,129.57,0.9934,0.4336,0.4026,-0.550300114245383,-0.62737429338255,-0.0552914962155859,"","isoleucine--tRNA ligase",0
