"locus_tag","Laa","AROMA","GRAVY","MMW","GC3","GT3","P2","SCU1","SCU2","SCU3","gene","product","highlyExpressed"
"DSOUD_RS00005",451,0.0953,-0.2687,132.5,0.3607,0.4224,0.3235,4.28720821682718,3.9280800198272,-3.19643539651931,"","chromosomal replication initiator protein DnaA",0
"DSOUD_RS00010",371,0.0755,-0.1658,131.8,0.2507,0.4875,0.287,4.99522104278473,3.92211928469324,-2.85713177831204,"","DNA polymerase III subunit beta",0
"DSOUD_RS17640",362,0.0856,-0.4041,131.53,0.4006,0.4874,0.2991,3.30106066636662,0.739898452017062,-0.582748401699221,"","DNA replication/repair protein RecF",0
"DSOUD_RS00025",794,0.0718,-0.3474,130.65,0.5544,0.4417,0.4511,1.82213495047635,0.779910950274209,-0.302899800634016,"gyrB","DNA topoisomerase (ATP-hydrolyzing) subunit B",0
"DSOUD_RS00030",831,0.0517,-0.2386,129.69,0.7342,0.4273,0.4513,-0.0486141905168447,-0.501193077656419,0.489069296268227,"","DNA gyrase subunit A",0
"DSOUD_RS00035",295,0.1085,-0.4569,133.83,0.7448,0.4966,0.3861,0.180443919144222,-0.716589317247453,-0.178654768486974,"","hypothetical protein",0
"DSOUD_RS00040",332,0.0542,0.0873,124.78,0.7508,0.4227,0.3548,0.277314043919832,-0.110605670225525,-0.555758470659331,"gpsA","NAD(P)-dependent glycerol-3-phosphate dehydrogenase",0
"DSOUD_RS00045",189,0.0899,-0.0757,128.7,0.7198,0.478,0.5085,0.422675156825308,-0.984276406980242,-0.968912552239424,"","hypothetical protein",0
"DSOUD_RS00050",245,0.0653,-0.1224,127.04,0.7531,0.4351,0.3766,0.0212398984305526,-0.485980005008605,0.627983653697524,"","hypothetical protein",0
"DSOUD_RS00055",228,0.0526,-0.1895,128.98,0.6726,0.4933,0.3559,0.702041521440779,-1.48371323948198,-0.0425395773359478,"nth","endonuclease III",0
"DSOUD_RS00060",67,0.1045,-0.4224,133,0.7812,0.3281,0.3793,0.0176711514310435,1.46135081515697,2.69101287213599,"","hypothetical protein",0
"DSOUD_RS00070",338,0.0414,0.042,125.55,0.7933,0.4316,0.3883,-0.307766558551114,-0.58495722337452,-0.0783100504296933,"aroF","3-deoxy-7-phosphoheptulonate synthase",0
"DSOUD_RS00075",81,0.0247,0.1704,122.63,0.7949,0.4487,0.25,-0.310437491344682,-0.473664095250039,0.462969430270167,"","hypothetical protein",0
"DSOUD_RS00080",528,0.0455,0.0636,126.31,0.8379,0.3477,0.4709,-0.730213456612591,0.393326422698201,0.396737597187345,"","phosphoglycerate dehydrogenase",0
"DSOUD_RS00085",62,0.129,0.0565,137.14,0.4237,0.4915,0.5,3.45443192238296,1.66003581021367,-0.615690193335378,"","hypothetical protein",0
"DSOUD_RS00090",573,0.0838,-0.1806,126.88,0.873,0.3448,0.4128,-0.905664401892636,0.92906741164143,0.856724549284859,"","acetyl-CoA carboxylase",0
"DSOUD_RS00095",965,0.0777,-0.2423,129.99,0.8403,0.3966,0.4577,-0.78044389450542,0.190083762640945,0.125238251264628,"","biotin carboxylase",0
"DSOUD_RS00100",70,0.0714,-0.2086,130.84,0.6324,0.3676,0.5556,0.360384910346922,0.101427940815149,2.11028991673574,"","hypothetical protein",0
"DSOUD_RS00105",275,0.0691,0.0625,127.18,0.8309,0.3493,0.3168,-0.566650753403546,0.398633546430984,-0.979172226362845,"","1,4-dihydroxy-6-naphthoate synthase",0
"DSOUD_RS00110",247,0.0445,0.198,121.39,0.8083,0.3375,0.2737,-0.526077812826191,0.539170487958141,1.08797273390576,"mqnB","futalosine hydrolase",0
"DSOUD_RS00115",359,0.1281,-0.4591,133.83,0.7994,0.384,0.4198,-0.639732246710368,0.46898641304144,0.375003258220429,"","hypothetical protein",0
"DSOUD_RS00120",185,0.0865,-0.3778,132.29,0.8641,0.3859,0.4762,-0.879287450219488,0.718790594275063,-0.882601165092964,"","XRE family transcriptional regulator",0
