"locus_tag","Laa","AROMA","GRAVY","MMW","GC3","GT3","P2","SCU1","SCU2","SCU3","gene","product","highlyExpressed"
"MXAN_RS00015",449,0.0824,-0.3125,131.29,0.8966,0.4575,0.4577,-0.394465031511083,-0.550802964197173,-0.00770419020435213,"dnaA","chromosomal replication initiator protein DnaA",0
"MXAN_RS00020",632,0.0332,-0.1388,124.95,0.8293,0.62,0.4,0.896482572623659,1.8171350651366,0.119593552810691,"","hypothetical protein",0
"MXAN_RS00025",144,0.0139,-0.1938,126.66,0.8978,0.5547,0.4839,-0.282262501151774,1.02709662488265,0.358443301148487,"","CBS domain-containing protein",0
"MXAN_RS00030",202,0.0297,-0.4985,127.08,0.8769,0.5385,0.26,0.488193375086591,-0.0234768237314966,-0.398357844734341,"","DUF2267 domain-containing protein",0
"MXAN_RS00035",282,0.0887,0.773,125.92,0.9094,0.5208,0.3571,-0.00213303283275992,0.569256092931706,-1.10061474711297,"","hypothetical protein",0
"MXAN_RS00040",469,0.0768,-0.2932,128.16,0.9478,0.4413,0.3681,-0.949285686840771,-0.791393177856132,-0.704516967209676,"","insulinase family protein",0
"MXAN_RS00045",504,0.0575,-0.103,123.42,0.9352,0.4939,0.3721,-1.06902262939688,-0.172000240686748,-0.220495826941723,"","insulinase family protein",0
"MXAN_RS00050",101,0.0594,-1.501,132.55,0.9307,0.4158,0.3125,-1.00792696427072,-0.714872049547494,-0.764827620320295,"","hypothetical protein",0
"MXAN_RS00055",410,0.0854,0.8371,123.53,0.933,0.4897,0.4252,-0.700980752778696,0.387404370634397,-0.0738764199290534,"","MFS transporter",0
"MXAN_RS00060",537,0.0503,-0.2605,122.72,0.9159,0.4532,0.3651,-0.726884686847915,-0.426600365695252,0.255267826423921,"","capsular polysaccharide biosynthesis protein CapA",0
"MXAN_RS00065",188,0.0479,0.1707,124.67,0.8703,0.4649,0.4333,-0.106679339872226,-0.259445872221382,-0.925270275108419,"","DoxX family protein",0
"MXAN_RS00070",330,0.0485,-0.3058,125.7,0.9,0.5031,0.4337,-0.289693432264962,0.325400651749187,0.148644167383488,"","hypothetical protein",0
"MXAN_RS00075",258,0.0504,0.0415,124.09,0.874,0.4803,0.2703,0.132933496597622,0.348511575229948,-0.104568137135278,"","methyltransferase",0
"MXAN_RS00080",435,0.0828,-0.3366,128.7,0.8282,0.3723,0.3913,0.955773604866737,-1.5967358532292,-0.0532616414121993,"yjjJ","type II toxin-antitoxin system HipA family toxin YjjJ",0
"MXAN_RS00085",630,0.0984,-0.0984,122.05,0.8902,0.5424,0.5057,-0.166593349117153,1.68268808472993,0.242671235424695,"","PHB depolymerase family esterase",0
"MXAN_RS00090",321,0.053,-0.1483,128.31,0.9487,0.4647,0.3505,-1.2049112845594,-0.0502180564030737,-0.575789929364401,"gshB","glutathione synthase",0
"MXAN_RS00095",563,0.0604,-0.3018,126.3,0.9238,0.5186,0.3757,-0.816583324005125,0.660075482040814,-0.0915366209454676,"","serine/threonine protein kinase",0
"MXAN_RS00100",97,0.0309,-0.2309,131.8,0.8387,0.5806,0.2857,0.532471759825519,0.530099480470367,0.414156451825367,"","hypothetical protein",0
"MXAN_RS00105",97,0.0412,0.1227,125.41,0.8866,0.5052,0.2609,0.291812323123175,-1.05023457720332,-2.84997158684579,"","hypothetical protein",0
"MXAN_RS00110",732,0.0601,-0.0828,123.87,0.9165,0.5728,0.3114,-0.370209815164763,2.0947222616142,-0.60453058565297,"","tenascin-X",0
"MXAN_RS00115",242,0.0744,-0.1872,126.92,0.8517,0.5466,0.3284,0.501397906608746,1.0890410798244,-0.371572792124039,"","DUF429 domain-containing protein",0
"MXAN_RS00120",486,0.037,-0.2928,125.23,0.8737,0.5332,0.2171,-0.0603220696791274,0.3492542340527,-1.0911822767836,"","hypothetical protein",0
"MXAN_RS00125",254,0.0472,-0.2106,121.89,0.852,0.368,0.2785,0.14522710665486,-1.76144977885838,-0.172632319883819,"","DUF2807 domain-containing protein",0
"MXAN_RS00130",953,0.0315,-0.4639,123.99,0.8661,0.5119,0.3379,0.0973856174835767,0.0964071816135054,0.491361908439478,"","protein kinase",0
"MXAN_RS00135",630,0.0651,-0.1075,126.68,0.9101,0.616,0.4178,-0.420568857964099,2.40015818959756,-0.294274443807149,"","VacB/RNase II family 3'-5' exoribonuclease",0
"MXAN_RS00140",227,0.1057,-0.5899,131.77,0.717,0.4717,0.5,2.39383349283479,-0.0154510039171399,1.97647508928677,"","hypothetical protein",0
"MXAN_RS00145",138,0.058,-0.142,129.13,0.7273,0.4924,0.4737,2.09401355557839,-0.201814261731774,0.486413182365602,"","hypothetical protein",0
"MXAN_RS00150",296,0.0642,-0.2453,124.56,0.8893,0.526,0.4239,0.0235697105242772,0.600255999511215,-0.485075660543027,"","hypothetical protein",0
"MXAN_RS00155",163,0.0429,-0.3276,127.59,0.7764,0.5466,0.4103,1.04520750456082,1.08933488289909,0.551695993285292,"","YkgJ family cysteine cluster protein",0
"MXAN_RS00160",692,0.0838,-0.2857,129.55,0.9365,0.5582,0.3834,-1.13047031945093,1.10806674276231,-0.343656026932697,"","hypothetical protein",0
"MXAN_RS00165",319,0.069,-0.6956,128.69,0.9397,0.419,0.4167,-1.02724176998644,-0.809548560000178,-0.344146834862587,"","NYN domain-containing protein",0
"MXAN_RS00170",188,0.0319,-0.8766,126.61,0.838,0.5419,0.3333,0.778753787289655,0.221035413348686,-0.603629350575975,"","hypothetical protein",0
"MXAN_RS00175",195,0.0667,-0.6903,131.87,0.8245,0.516,0.5,1.18186724423221,0.127730378866453,-0.259968551316376,"","tetratricopeptide repeat protein",0
"MXAN_RS00180",162,0.0309,-0.4247,125.79,0.8839,0.5226,0.3509,-0.188002161921416,-0.0886272994497255,-0.609744183538944,"","hypothetical protein",0
"MXAN_RS00185",255,0.0667,-0.0447,127.66,0.8956,0.4699,0.3049,-0.115286834157332,-0.158163615416191,-0.792286898119496,"","HAD family hydrolase",0
"MXAN_RS00190",335,0.0597,0.0678,123.58,0.9451,0.4909,0.3475,-1.12626422937679,-0.1063880009242,-0.707583344882735,"","ABC transporter substrate-binding protein",0
"MXAN_RS00195",252,0.0675,0.8897,125.1,0.9367,0.4979,0.3421,-0.750571626110338,0.0274984193437747,-1.20163219607895,"","ABC transporter permease",0
"MXAN_RS00200",298,0.0436,-0.0685,127.67,0.9021,0.4895,0.2727,-0.32255112624157,0.119570319284298,-1.32766558462491,"","ABC transporter ATP-binding protein",0
"MXAN_RS00205",116,0.1207,0.8052,124.25,0.9727,0.4455,0.3,-1.13362385221566,-0.39228716765921,-0.362372295678399,"","hypothetical protein",0
