"locus_tag","Laa","AROMA","GRAVY","MMW","GC3","GT3","P2","SCU1","SCU2","SCU3","gene","product","highlyExpressed"
"COCOR_RS00005",451,0.0776,-0.3738,131.59,0.9587,0.4266,0.4094,-0.691676704555951,-1.10199283565347,0.224654482212123,"dnaA","chromosomal replication initiator protein DnaA",0
"COCOR_RS00010",145,0.0138,-0.1841,126.57,0.8786,0.4571,0.375,0.919194828751768,-0.081875306518456,-0.505839441860385,"","CBS domain-containing protein",0
"COCOR_RS40455",270,0.0704,-0.1385,125.72,0.8736,0.4559,0.4,0.541217202216019,-0.438041878107662,-0.835154517606419,"","hypothetical protein",0
"COCOR_RS00020",242,0.0579,-0.2017,122.79,0.9021,0.4596,0.3684,0.0337567056608858,-0.426171450173261,-1.33151716190776,"","hypothetical protein",0
"COCOR_RS00025",272,0.0993,0.4904,128.09,0.9228,0.5251,0.4,-0.145073462275826,0.920578244145365,-0.00767731888659256,"","hypothetical protein",0
"COCOR_RS00030",467,0.0749,-0.306,127.04,0.9606,0.4923,0.3669,-0.625858597852159,-0.319883853300891,0.434872951232727,"","insulinase family protein",0
"COCOR_RS00035",502,0.0677,-0.1667,124.17,0.9554,0.5294,0.4074,-0.73466912673664,0.180270089282056,0.637320817548756,"","insulinase family protein",0
"COCOR_RS00040",92,0.0326,-1.6196,130.14,0.9348,0.3478,0.2333,-0.384097500494424,-2.49714225751347,-0.728873781862195,"","hypothetical protein",0
"COCOR_RS00045",817,0.0465,0.084,123.8,0.9137,0.6887,0.4591,0.151157258388916,3.13439036515024,-0.180880146648331,"thrA","bifunctional aspartate kinase/homoserine dehydrogenase I",0
"COCOR_RS42850",159,0.0755,-0.3057,127.26,0.7179,0.4167,0.5455,3.097040397837,-0.383825534785563,0.131022638642248,"","hypothetical protein",0
"COCOR_RS00055",215,0.0977,-0.366,128.86,0.8098,0.5024,0.5,1.53475721163667,0.522064021085631,0.169300763910472,"","TIGR02269 family lipoprotein",0
"COCOR_RS00060",241,0.0954,-0.349,129.69,0.7554,0.4421,0.6026,1.95516074864986,-0.285876037050465,-1.36701854665627,"","hypothetical protein",0
"COCOR_RS41640",207,0.0773,-0.4894,129.18,0.6816,0.4378,0.5238,3.29974122880964,-0.810112958463325,-0.175504249176373,"","plasmid pRiA4b ORF-3 family protein",0
"COCOR_RS00070",213,0.1033,-0.4019,129.3,0.7822,0.5,0.507,1.73962148446385,0.798602103918728,-1.75466992953973,"","TIGR02269 family lipoprotein",0
"COCOR_RS00075",240,0.1,-0.3075,129.63,0.7446,0.3853,0.4353,2.16792572645953,-1.27773982186478,-0.195949903398783,"","hypothetical protein",0
"COCOR_RS00080",596,0.0956,-0.4082,131.14,0.8926,0.5739,0.5372,0.501357093188293,1.87636835610736,-0.613810562143388,"","alkaline phosphatase family protein",0
"COCOR_RS00085",137,0.1022,-0.173,125.48,0.9173,0.4812,0.4545,-0.3726078448997,0.380601322913342,-0.319441663023173,"","glyoxalase/bleomycin resistance protein/dioxygenase",0
"COCOR_RS00090",284,0.0704,-0.3229,129.01,0.9453,0.5693,0.3889,-0.558262959021201,1.37427792715628,0.180974439543032,"","AraC family transcriptional regulator",0
"COCOR_RS00095",338,0.0976,-0.134,128.64,0.9663,0.5399,0.4369,-0.748497716663452,0.107785750917409,0.820862518141819,"","alpha/beta hydrolase",0
"COCOR_RS00100",144,0.1181,-0.2111,129.06,0.9333,0.5259,0.6,-0.362732570057255,0.951716818038207,0.432342780268818,"","hypothetical protein",0
"COCOR_RS00105",110,0.0455,-0.6727,134.35,0.9813,0.5607,0.625,-0.641508336188013,1.37656416953281,-0.698077031450241,"","winged helix-turn-helix transcriptional regulator",0
"COCOR_RS00110",425,0.0941,0.6988,123.81,0.9488,0.5122,0.4436,-0.589614797678302,0.617864759620425,0.528077335540456,"","MFS transporter",0
"COCOR_RS00115",601,0.0449,-0.1413,121.08,0.9455,0.3782,0.2917,-0.541595738326391,-1.62309011648413,0.546857248331386,"","capsular polysaccharide biosynthesis protein CapA",0
"COCOR_RS00120",167,0.0419,0.1084,126.61,0.9371,0.5912,0.4651,-0.221276639537578,1.4877924482127,-0.467722736330073,"","DoxX family protein",0
"COCOR_RS00125",260,0.0462,0.1408,122.34,0.8996,0.6371,0.3167,0.194513642711767,2.16475061801006,-0.486307514720172,"","methyltransferase",0
